instance_id,model_name,mean_accuracy_full,mapping_confidence,pool_config,n_variants,n_assigned,n_unassigned,m_accepted,all_unassigned,n_clusters_full,semantic_entropy_full,normalised_semantic_entropy_full,dominant_cluster_full,is_zero_entropy,n_variants_mesh,n_clusters_mesh,cluster_distribution,semantic_entropy_mesh,normalised_semantic_entropy_mesh,mean_accuracy_mesh,dominant_cluster_mesh,instability_flag,n_retrieval_rows,margin_original,margin_mean,margin_min,s1_mean,s2_mean
mm_0085369,Llama3-OpenBioLLM-8B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,4,1.8423709931771084,0.6562657890890309,C0013982,False,,,,,,,,,7.0,0.0380921363830566,0.047522953578404,0.0367314815521241,0.9737359370504108,0.9262129068374634
mm_0085369,Meta-Llama-3-8B-Instruct,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0008370,True,,,,,,,,,7.0,0.1028580665588378,0.1028580665588378,0.1028580665588378,0.9999999403953552,0.8971418738365173
mm_0085369,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342516,0.3509453429964405,C0008370,False,,,,,,,,,7.0,0.0380921363830566,0.0751012393406459,0.0380921363830566,0.9999999148505074,0.9248986840248108
mm_0085369,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0,7.0,-0.5955148935317993,-0.5955148935317993,-0.5955148935317993,0.2705443203449249,0.8660592436790466
mm_0085517,BERT-base,0.0,1.0,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C1257990,True,9.0,1.0,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,9.0,-0.7119386792182922,-0.7119386792182922,-0.7119386792182922,0.27833420038223267,0.9902728199958801
mm_0085517,BioBERT,0.0,1.0,sapbert_full_len3,9,9,0,8,False,2,0.7642045065086203,0.2410796804848405,C1312419,False,9.0,2.0,"{""C1312419"": 7, ""UMLS:C1707887"": 2}",0.7642045065086203,0.2410796804848405,0.0,C1312419,0.0,9.0,-0.6926544904708862,-0.6883452534675598,-0.6926544904708862,0.3019276261329651,0.9902728199958801
mm_0085517,BioMistral-7B,0.0,1.0,sapbert_full_len3,9,9,0,8,False,2,0.7642045065086203,0.2410796804848405,C0242957,False,,,,,,,,,9.0,2.384185791015625e-07,0.0079520278506808,2.384185791015625e-07,1.0,0.9920479655265808
mm_0085517,FLAN-T5-base,0.0,1.0,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C0024623,True,,,,,,,,,9.0,8.940696716308594e-07,7.086329989963108e-07,5.960464477539064e-08,0.9999999867545234,0.9999992847442628
mm_0085517,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C2985566,True,,,,,,,,,9.0,0.0618955492973327,0.0618954433335198,0.0618954300880432,0.999999894036187,0.9381043910980223
mm_0085517,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,9,9,0,8,False,3,1.5304930567574824,0.4828168035714125,C0242957,False,,,,,,,,,9.0,2.384185791015625e-07,0.0285787317487928,1.1920928955078125e-07,0.9999999205271404,0.9714211225509644
mm_0085517,Mistral-7B-Instruct-v0.1,1.0,0.99026358127594,sapbert_full_len3,9,9,0,8,False,5,2.281036112553424,0.7195867761904635,C2985566,False,,,,,,,,,9.0,0.0462566614151002,0.0299805005391439,1.1920928955078125e-07,0.966019868850708,0.9360392689704896
mm_0085517,PubMedBERT,0.0,1.0,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C1447749,True,9.0,1.0,"{""C1447749"": 9}",-0.0,-0.0,0.0,C1447749,0.0,9.0,-0.677792489528656,-0.677792489528656,-0.677792489528656,0.3124803900718689,0.9902728199958801
mm_0086300,BERT-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,2,0.6500224216483541,0.2514629985800606,C2350390,False,6.0,2.0,"{""UMLS:C2350390"": 5, ""UMLS:C1257990"": 1}",0.6500224216483541,0.2514629985800606,0.0,UMLS:C2350390,0.0,6.0,-0.6194496154785156,-0.6213105320930481,-0.6306151747703552,0.3786889314651489,0.999999463558197
mm_0086300,BioBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1707887,True,6.0,1.0,"{""UMLS:C1707887"": 6}",-0.0,-0.0,0.0,UMLS:C1707887,0.0,6.0,-0.7151831984519958,-0.7151831984519958,-0.7151831984519958,0.28481626510620117,0.999999463558197
mm_0086300,BioMistral-7B,1.0,1.0,sapbert_full_len3,6,6,0,5,False,3,1.4591479170272448,0.5644754678724236,C0033246,False,,,,,,,,,6.0,0.2437546253204345,0.0680639743804931,2.980232238769531e-07,1.0000000099341075,0.9319360256195068
mm_0086300,FLAN-T5-base,0.0,0.9999999403953552,sapbert_full_len3,6,6,0,5,False,2,0.6500224216483541,0.2514629985800606,C0444598,False,,,,,,,,,6.0,0.0548762083053588,0.1381751596927642,0.0548762083053588,0.9999999900658926,0.8618248105049133
mm_0086300,Llama3-OpenBioLLM-8B,0.0,0.9999999403953552,sapbert_full_len3,6,6,0,5,False,3,1.4591479170272448,0.5644754678724236,C0444598,False,,,,,,,,,6.0,0.066155731678009,0.1241465508937835,4.172325134277344e-07,0.999999980131785,0.8758534789085388
mm_0086300,Meta-Llama-3-8B-Instruct,0.0,0.9999999403953552,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0033246,True,,,,,,,,,6.0,0.0548762083053588,0.0548762083053588,0.0548762083053588,0.9999999403953552,0.9451237320899964
mm_0086300,Mistral-7B-Instruct-v0.1,0.0,0.9999997615814208,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C0033246,False,,,,,,,,,6.0,0.0548760294914244,0.0365840792655944,1.788139343261719e-07,0.9999998410542806,0.963415801525116
mm_0086300,PubMedBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C1447749,False,6.0,2.0,"{""C1447749"": 4, ""C1839576"": 2}",0.9182958340544896,0.355245321275764,0.0,C1447749,0.0,6.0,-0.5851584672927856,-0.5621389746665955,-0.5851584672927856,0.4378605782985687,0.999999463558197
mm_0086642,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1312419,True,5.0,1.0,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0.0,5.0,-0.6892999410629272,-0.6892999410629272,-0.6892999410629272,0.310698926448822,0.9999988675117493
mm_0086642,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.521928094887362,0.6554587535412855,C1707887,False,5.0,3.0,"{""C0265267"": 1, ""UMLS:C1707887"": 2, ""C1447749"": 2}",1.521928094887362,0.6554587535412855,0.0,UMLS:C1707887,1.0,5.0,-0.5684107542037964,-0.6897372007369995,-0.7683822512626648,0.31026163697242737,0.9999988675117493
mm_0086642,BioMistral-7B,0.0,0.999999701976776,sapbert_full_len3,5,5,0,4,False,3,1.521928094887362,0.6554587535412855,C1326523,False,,,,,,,,,5.0,0.1118251681327818,0.074824583530426,0.0261979103088378,0.9999998927116394,0.9251753687858582
mm_0086642,FLAN-T5-base,0.0,0.9999999403953552,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.3109175070825711,C1326523,False,,,,,,,,,5.0,0.0924477577209472,0.0929557800292968,0.0121862292289733,0.924381411075592,0.831425666809082
mm_0086642,Llama3-OpenBioLLM-8B,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0031921,True,,,,,,,,,5.0,0.0261979103088378,0.0261979103088378,0.0261979103088378,0.9999998807907104,0.9738019704818726
mm_0086642,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1326523,False,,,,,,,,,5.0,0.0788916945457458,0.0728089213371276,4.172325134277344e-07,0.999999976158142,0.9271910786628724
mm_0086642,Mistral-7B-Instruct-v0.1,1.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1326523,False,,,,,,,,,5.0,0.0916506052017211,0.0984006881713867,0.0261979103088378,0.9999996185302734,0.9015989303588868
mm_0086642,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1447749,False,5.0,2.0,"{""C1447749"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0.0,5.0,-0.6717554330825806,-0.6650904417037964,-0.6717554330825806,0.3349084258079529,0.9999988675117493
mm_0086753,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C1447749,False,7.0,2.0,"{""C1447749"": 6, ""UMLS:C1257990"": 1}",0.5916727785823275,0.2107580961471984,0.0,C1447749,0.0,7.0,-0.6606180667877197,-0.6759172677993774,-0.7677127122879028,0.32408246397972107,0.9999997019767761
mm_0086753,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,7.0,-0.7677127122879028,-0.7677127122879028,-0.7677127122879028,0.23228706419467926,0.9999997019767761
mm_0086753,BioMistral-7B,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C2020284,False,,,,,,,,,7.0,4.76837158203125e-07,4.76837158203125e-07,4.172325134277344e-07,0.9999999233654568,0.999999463558197
mm_0086753,FLAN-T5-base,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,3,1.1488348542809166,0.4092232318950598,C0004153,False,,,,,,,,,7.0,0.0275526642799377,0.0039366143090384,5.960464477539062e-07,1.0000000936644418,0.9960635304450988
mm_0086753,Llama3-OpenBioLLM-8B,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C0599779,False,,,,,,,,,7.0,7.152557373046875e-07,0.0477935416357856,7.152557373046875e-07,0.9999997615814208,0.9522061347961426
mm_0086753,Meta-Llama-3-8B-Instruct,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0004153,True,,,,,,,,,7.0,7.152557373046875e-07,7.152557373046875e-07,7.152557373046875e-07,1.0000001192092896,0.999999463558197
mm_0086753,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0004153,True,,,,,,,,,7.0,5.960464477539062e-07,5.960464477539062e-07,5.960464477539062e-07,1.0,0.999999463558197
mm_0086753,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C1423931,False,7.0,2.0,"{""UMLS:C1423931"": 5, ""C1447749"": 2}",0.863120568566631,0.3074497498641964,0.0,UMLS:C1423931,0.0,7.0,-0.6169214248657227,-0.6294061541557312,-0.6606180667877197,0.3705935776233673,0.9999997019767761
mm_0086802,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,5.0,-0.444321870803833,-0.444321870803833,-0.444321870803833,0.30735278129577637,0.7516746520996094
mm_0086802,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,5.0,-0.444321870803833,-0.444321870803833,-0.444321870803833,0.30735278129577637,0.7516746520996094
mm_0086802,BioMistral-7B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0035696,False,,,,,,,,,5.0,0.1609575748443603,0.0965746164321899,1.788139343261719e-07,1.0,0.903425395488739
mm_0086802,FLAN-T5-base,0.0,0.7579340934753418,sapbert_full_len3,5,5,0,4,False,3,1.3709505944546687,0.5904362833084089,C5848476,False,,,,,,,,,5.0,0.0228767395019531,0.0089503645896911,-0.0238789916038513,0.8289383292198181,0.819987952709198
mm_0086802,Llama3-OpenBioLLM-8B,0.0,0.7026798129081726,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0014431,True,,,,,,,,,5.0,-0.0617038607597351,-0.0617038607597351,-0.0617038607597351,0.7026798129081726,0.7643836736679077
mm_0086802,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.3109175070825711,C0021368,False,,,,,,,,,5.0,0.0267611145973205,0.0428031802177429,0.026760995388031,0.9999999046325684,0.9571967124938964
mm_0086802,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1515670,False,,,,,,,,,5.0,0.106971800327301,0.0704723000526428,0.0157230496406555,0.9529319763183594,0.8824597597122192
mm_0086802,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.3109175070825711,C1257990,False,5.0,2.0,"{""UMLS:C1257990"": 4, ""UMLS:C1423931"": 1}",0.7219280948873623,0.3109175070825711,0.0,UMLS:C1257990,0.0,5.0,-0.444321870803833,-0.41843098402023315,-0.444321870803833,0.3332436680793762,0.7516746520996094
mm_0087360,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.3109175070825711,C1257990,False,5.0,2.0,"{""C4277543"": 1, ""UMLS:C1257990"": 4}",0.7219280948873623,0.3109175070825711,0.0,UMLS:C1257990,0.0,5.0,-0.5580521821975708,-0.6109756231307983,-0.62420654296875,0.3890238404273987,0.9999995231628418
mm_0087360,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,5.0,-0.62420654296875,-0.62420654296875,-0.62420654296875,0.3757929801940918,0.9999995231628418
mm_0087360,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0015350,True,,,,,,,,,5.0,5.960464477539062e-07,5.960464477539062e-07,5.960464477539062e-07,0.9999998807907104,0.999999225139618
mm_0087360,FLAN-T5-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0221170,True,,,,,,,,,5.0,0.0925917029380798,0.0925917029380798,0.0925917029380798,1.0,0.9074083566665648
mm_0087360,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0007589,True,,,,,,,,,5.0,0.1111987829208374,0.1111987829208374,0.1111987829208374,1.0,0.8888012170791626
mm_0087360,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0007589,True,,,,,,,,,5.0,0.0689701437950134,0.0689701437950134,0.0689701437950134,1.0,0.9310299158096312
mm_0087360,Mistral-7B-Instruct-v0.1,0.0,0.9999997615814208,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0016059,True,,,,,,,,,5.0,0.0403220057487486,0.0403220057487486,0.0403220057487486,0.9999997615814208,0.9596778154373168
mm_0087360,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0,5.0,-0.6454331874847412,-0.6454331874847412,-0.6454331874847412,0.3545663356781006,0.9999995231628418
mm_0087688,BERT-base,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1257990,True,4.0,1.0,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,4.0,-0.7423145771026611,-0.7423145771026611,-0.7423145771026611,0.257685124874115,0.9999997019767761
mm_0087688,BioBERT,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1257990,True,4.0,1.0,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,4.0,-0.7423145771026611,-0.7423145771026611,-0.7423145771026611,0.257685124874115,0.9999997019767761
mm_0087688,BioMistral-7B,0.0,1.0,sapbert_full_len3,4,4,0,3,False,2,0.8112781244591328,0.4056390622295664,C0024432,False,,,,,,,,,4.0,0.0255388021469116,0.0334550738334655,0.0255388021469116,0.9999999850988388,0.9665448665618896
mm_0087688,FLAN-T5-base,1.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0022417,True,,,,,,,,,4.0,0.0375861525535583,0.0375861525535583,0.0375861525535583,1.0,0.9624138474464417
mm_0087688,Llama3-OpenBioLLM-8B,0.0,0.9999995827674866,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0017296,True,,,,,,,,,4.0,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,0.9999995827674866,0.9999993443489076
mm_0087688,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0017296,True,,,,,,,,,4.0,5.960464477539062e-07,5.960464477539062e-07,5.960464477539062e-07,1.0,0.9999994039535522
mm_0087688,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0003864,True,,,,,,,,,4.0,0.0572038292884826,0.0572038292884826,0.0572038292884826,0.9999998807907104,0.9427960515022278
mm_0087688,PubMedBERT,0.0,1.0,sapbert_full_len3,4,4,0,3,False,2,1.0,0.5,C1447749,False,4.0,2.0,"{""C1447749"": 2, ""UMLS:C1257990"": 2}",1.0,0.5,0.0,C1447749,1.0,4.0,-0.6051466464996338,-0.6737306118011475,-0.7423145771026611,0.32626909017562866,0.9999997019767761
mm_0087767,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1955876,True,5.0,1.0,"{""C1955876"": 5}",-0.0,-0.0,0.0,C1955876,0.0,5.0,-0.7965025901794434,-0.7965025901794434,-0.7965025901794434,0.20349709689617157,0.9999997019767761
mm_0087767,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0018081,True,5.0,1.0,"{""C0018081"": 5}",-0.0,-0.0,0.0,C0018081,0.0,5.0,-0.540206253528595,-0.540206253528595,-0.540206253528595,0.45979347825050354,0.9999997019767761
mm_0087767,BioMistral-7B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0282687,True,,,,,,,,,5.0,0.040747046470642,0.040747046470642,0.040747046470642,1.0,0.959252953529358
mm_0087767,FLAN-T5-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0282687,True,,,,,,,,,5.0,0.040747046470642,0.040747046470642,0.040747046470642,1.0,0.959252953529358
mm_0087767,Llama3-OpenBioLLM-8B,0.0,0.9999976754188538,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C5544424,True,,,,,,,,,5.0,0.1596583724021911,0.1596583724021911,0.1596583724021911,0.9999976754188538,0.8403393030166626
mm_0087767,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0014507,True,,,,,,,,,5.0,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,0.9999998807907104,0.9999996423721312
mm_0087767,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0282687,True,,,,,,,,,5.0,0.0584447383880615,0.0584446430206298,0.0584446191787719,0.9999999046325684,0.9415552020072936
mm_0087767,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.3109175070825711,C1839576,False,5.0,2.0,"{""C1447749"": 1, ""C1839576"": 4}",0.7219280948873623,0.3109175070825711,0.0,C1839576,0.0,5.0,-0.6251133680343628,-0.5804572105407715,-0.6251133680343628,0.41954249143600464,0.9999997019767761
mm_0088026,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0358514,True,5.0,1.0,"{""UMLS:C0358514"": 5}",-0.0,-0.0,0.0,UMLS:C0358514,0.0,5.0,-0.4531153440475464,-0.4531153738498688,-0.4531153440475464,0.4760212302207947,0.9291365742683411
mm_0088026,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1707887,True,5.0,1.0,"{""UMLS:C1707887"": 5}",-0.0,-0.0,0.0,UMLS:C1707887,0.0,5.0,-0.5849575400352478,-0.5849575400352478,-0.5849575400352478,0.34417903423309326,0.9291365742683411
mm_0088026,BioMistral-7B,0.0,0.8003414273262024,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0235833,True,,,,,,,,,5.0,0.0120121836662292,0.0119486689567565,0.0119327902793884,0.8002779126167298,0.7883292436599731
mm_0088026,FLAN-T5-base,0.0,0.8002620339393616,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0235833,True,,,,,,,,,5.0,0.0119327902793884,0.011996304988861,0.0119327902793884,0.8003255486488342,0.7883292436599731
mm_0088026,Llama3-OpenBioLLM-8B,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,3,1.521928094887362,0.6554587535412855,C1709380,False,,,,,,,,,5.0,0.1265973448753357,0.1589504599571228,0.0761384963989257,0.9453895568847656,0.7864391207695007
mm_0088026,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.3109175070825711,C1366535,False,,,,,,,,,5.0,6.556510925292969e-07,-0.0010576963424683,-0.0052903890609741,0.9528693795204164,0.9539270401000975
mm_0088026,Mistral-7B-Instruct-v0.1,0.0,0.738349437713623,sapbert_full_len3,5,5,0,4,False,3,1.521928094887362,0.6554587535412855,C0683692,False,,,,,,,,,5.0,-0.0194032788276672,0.0031809329986572,-0.0194032788276672,0.794146728515625,0.790965735912323
mm_0088026,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1839576,True,5.0,1.0,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0.0,5.0,-0.5816850662231445,-0.5816850662231445,-0.5816850662231445,0.34745147824287415,0.9291365742683411
mm_0088032,BERT-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C1839576,False,6.0,2.0,"{""C1839576"": 4, ""C1447749"": 2}",0.9182958340544896,0.355245321275764,0.0,C1839576,0.0,6.0,-0.5590460896492004,-0.5922742486000061,-0.6587305665016174,0.40772557258605957,0.9999998211860657
mm_0088032,BioBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,3,1.584962500721156,0.6131471927654584,C1839576,False,6.0,3.0,"{""C1839576"": 2, ""UMLS:C0681906"": 2, ""C0027609"": 2}",1.584962500721156,0.6131471927654584,0.0,C1839576,1.0,6.0,-0.5590460896492004,-0.5814719796180725,-0.5996174216270447,0.4185278117656708,0.9999998211860657
mm_0088032,BioMistral-7B,1.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0028768,True,,,,,,,,,6.0,3.5762786865234375e-07,2.980232238769531e-07,1.788139343261719e-07,1.0,0.999999701976776
mm_0088032,FLAN-T5-base,1.0,0.9999998807907104,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0028768,True,,,,,,,,,6.0,5.960464477539064e-08,1.5894571940104168e-07,5.960464477539064e-08,0.999999980131785,0.9999998211860656
mm_0088032,Llama3-OpenBioLLM-8B,1.0,0.7721050977706909,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C0028768,False,,,,,,,,,6.0,-0.0051969289779663,-0.0034646391868591,-0.0051969289779663,0.8480700055758158,0.8515346646308899
mm_0088032,Meta-Llama-3-8B-Instruct,1.0,0.9954042434692384,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0028768,True,,,,,,,,,6.0,0.0525938868522645,0.0525938868522645,0.0525938868522645,0.9954042434692384,0.942810356616974
mm_0088032,Mistral-7B-Instruct-v0.1,1.0,0.9957598447799684,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0028768,True,,,,,,,,,6.0,0.0415564179420472,0.0415564179420472,0.0415564179420472,0.9957598447799684,0.9542034268379213
mm_0088032,PubMedBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1839576,True,6.0,1.0,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0.0,6.0,-0.5590460896492004,-0.5590460896492004,-0.5590460896492004,0.44095373153686523,0.9999998211860657
mm_0088551,BERT-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1447749,True,6.0,1.0,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0.0,6.0,-0.5030356645584106,-0.5030356645584106,-0.5030356645584106,0.3193438947200775,0.8223795294761658
mm_0088551,BioBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1447749,True,6.0,1.0,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0.0,6.0,-0.5030356645584106,-0.5030356645584106,-0.5030356645584106,0.3193438947200775,0.8223795294761658
mm_0088551,BioMistral-7B,0.0,0.7147555351257324,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C5419544,False,,,,,,,,,6.0,-0.0687845945358276,0.0014308293660481,-0.0687845945358276,0.8098369638125101,0.8084061145782471
mm_0088551,FLAN-T5-base,0.0,0.8653171062469482,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C0008838,False,,,,,,,,,6.0,5.638599395751953e-05,-0.0017692446708679,-0.0054205060005187,0.8566695849100748,0.8584389090538025
mm_0088551,Llama3-OpenBioLLM-8B,0.0,0.7147555351257324,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C5419544,False,,,,,,,,,6.0,-0.0687845945358276,0.0024254918098449,-0.0687845945358276,0.8098369638125101,0.8074114322662354
mm_0088551,Meta-Llama-3-8B-Instruct,0.0,0.9943442344665528,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C0030567,False,,,,,,,,,6.0,0.0500680804252625,0.040943463643392,0.0226942300796508,0.916343609491984,0.8754001259803772
mm_0088551,Mistral-7B-Instruct-v0.1,0.0,0.7147250175476074,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C5419544,False,,,,,,,,,6.0,-0.0688151121139526,-0.0382967392603556,-0.0688151121139526,0.7299460570017496,0.7682427763938904
mm_0088551,PubMedBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1839576,True,6.0,1.0,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0.0,6.0,-0.5425320863723755,-0.5425320863723755,-0.5425320863723755,0.27984747290611267,0.8223795294761658
mm_0088706,BERT-base,0.0,1.0,sapbert_full_len3,9,9,0,8,False,2,0.9182958340544896,0.2896900821428475,C0018966,False,9.0,2.0,"{""C0015131"": 3, ""C0018966"": 6}",0.9182958340544896,0.2896900821428475,0.0,C0018966,0.0,9.0,-0.5434258580207825,-0.5058269500732422,-0.5434258580207825,0.494171679019928,0.9999986290931702
