instance_id,model_name,mean_accuracy_full,mapping_confidence,pool_config,n_variants,n_assigned,n_unassigned,m_accepted,all_unassigned,n_clusters_full,semantic_entropy_full,normalised_semantic_entropy_full,dominant_cluster_full,is_zero_entropy,n_variants_mesh,n_clusters_mesh,cluster_distribution,semantic_entropy_mesh,normalised_semantic_entropy_mesh,mean_accuracy_mesh,dominant_cluster_mesh,instability_flag
mm_0123712,BioBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C1257990,False,6.0,2.0,"{""UMLS:C1257990"": 4, ""C1312419"": 2}",0.9182958340544896,0.355245321275764,0.0,UMLS:C1257990,0.0
mm_0123712,BioMistral-7B,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0042769,True,,,,,,,,
mm_0123712,FLAN-T5-base,0.0,0.9907368421554564,sapbert_full_len3,6,6,0,5,False,2,1.0,0.38685280723454163,C0042769,False,,,,,,,,
mm_0123712,Llama3-OpenBioLLM-8B,0.0,0.9999997615814208,sapbert_full_len3,6,6,0,5,False,2,0.6500224216483541,0.25146299858006066,C1752856,False,,,,,,,,
mm_0123712,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,6,6,0,5,False,3,1.4591479170272446,0.5644754678724235,C0021747,False,,,,,,,,
mm_0123712,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,6,6,0,5,False,2,0.6500224216483541,0.25146299858006066,C0042769,False,,,,,,,,
mm_0123712,PubMedBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1447749,True,6.0,1.0,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0.0
mm_0123740,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1312419,True,5.0,1.0,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0.0
mm_0123740,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1312419,True,5.0,1.0,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0.0
mm_0123740,BioMistral-7B,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C3714514,True,,,,,,,,
mm_0123740,FLAN-T5-base,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C3714514,True,,,,,,,,
mm_0123740,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0870883,False,,,,,,,,
mm_0123740,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0870883,False,,,,,,,,
mm_0123740,Mistral-7B-Instruct-v0.1,0.0,0.9999998211860656,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0870883,False,,,,,,,,
mm_0123740,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0
mm_0123877,BERT-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1447749,True,6.0,1.0,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0.0
mm_0123877,BioBERT,1.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0018081,True,6.0,1.0,"{""C0018081"": 6}",-0.0,-0.0,0.0,C0018081,0.0
mm_0123877,BioMistral-7B,0.0,0.9999999403953552,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0008149,True,,,,,,,,
mm_0123877,FLAN-T5-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,2,0.6500224216483541,0.25146299858006066,C0036658,False,,,,,,,,
mm_0123877,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0018081,True,,,,,,,,
mm_0123877,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0018081,True,,,,,,,,
mm_0123877,Mistral-7B-Instruct-v0.1,0.0,0.9822572469711304,sapbert_full_len3,6,6,0,5,False,3,1.4591479170272448,0.5644754678724236,C0018081,False,,,,,,,,
mm_0123877,PubMedBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1839576,True,6.0,1.0,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0.0
mm_0124157,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0124157,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1447749,False,7.0,2.0,"{""C1447749"": 5, ""C1257738"": 2}",0.863120568566631,0.3074497498641964,0.0,C1447749,0.0
mm_0124157,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1034337,True,,,,,,,,
mm_0124157,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1034337,False,,,,,,,,
mm_0124157,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,4,1.6644977792004614,0.5929060718765461,C0439792,False,,,,,,,,
mm_0124157,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0439792,False,,,,,,,,
mm_0124157,Mistral-7B-Instruct-v0.1,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0036576,False,,,,,,,,
mm_0124157,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0
mm_0124433,BERT-base,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1257990,True,4.0,1.0,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0124433,BioBERT,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1257990,True,4.0,1.0,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0124433,BioMistral-7B,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1262313,True,,,,,,,,
mm_0124433,FLAN-T5-base,0.0,1.0,sapbert_full_len3,4,4,0,3,False,2,0.8112781244591328,0.4056390622295664,C0009450,False,,,,,,,,
mm_0124433,Llama3-OpenBioLLM-8B,0.0,0.8493956923484802,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C3646462,True,,,,,,,,
mm_0124433,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1262313,True,,,,,,,,
mm_0124433,Mistral-7B-Instruct-v0.1,0.0,0.9999998211860656,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1262313,True,,,,,,,,
mm_0124433,PubMedBERT,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1839576,True,4.0,1.0,"{""C1839576"": 4}",-0.0,-0.0,0.0,C1839576,0.0
mm_0124748,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C1257990,False,7.0,3.0,"{""UMLS:C1257990"": 4, ""C1839576"": 1, ""UMLS:C0444254"": 2}",1.3787834934861751,0.4911325898456825,0.0,UMLS:C1257990,0.0
mm_0124748,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C2919551,True,7.0,1.0,"{""UMLS:C2919551"": 7}",-0.0,-0.0,0.0,UMLS:C2919551,0.0
mm_0124748,BioMistral-7B,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0589120,True,,,,,,,,
mm_0124748,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0589120,True,,,,,,,,
mm_0124748,Llama3-OpenBioLLM-8B,0.0,0.9999997615814208,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342515,0.35094534299644053,C0589120,False,,,,,,,,
mm_0124748,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1458156,False,,,,,,,,
mm_0124748,Mistral-7B-Instruct-v0.1,0.0,0.9999997615814208,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C1458156,False,,,,,,,,
mm_0124748,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0
mm_0124804,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.4488156357251847,0.516078542239789,C0203378,False,7.0,3.0,"{""C0203378"": 3, ""UMLS:C1707887"": 1, ""C0242913"": 3}",1.448815635725185,0.516078542239789,0.0,C0203378,1.0
mm_0124804,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C0038441,False,7.0,3.0,"{""C0038441"": 3, ""UMLS:C1707887"": 2, ""UMLS:C1257990"": 2}",1.5566567074628228,0.5544923070581674,0.0,C0038441,1.0
mm_0124804,BioMistral-7B,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C3178745,True,,,,,,,,
mm_0124804,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C0030193,False,,,,,,,,
mm_0124804,Llama3-OpenBioLLM-8B,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C3178745,False,,,,,,,,
mm_0124804,Meta-Llama-3-8B-Instruct,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C3178745,True,,,,,,,,
mm_0124804,Mistral-7B-Instruct-v0.1,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C3178745,True,,,,,,,,
mm_0124804,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0681906,True,7.0,1.0,"{""UMLS:C0681906"": 7}",-0.0,-0.0,0.0,UMLS:C0681906,0.0
mm_0124847,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0027609,True,5.0,1.0,"{""C0027609"": 5}",-0.0,-0.0,0.0,C0027609,0.0
mm_0124847,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C1447749,False,5.0,2.0,"{""C1447749"": 4, ""C0027609"": 1}",0.7219280948873623,0.3109175070825711,0.0,C1447749,0.0
mm_0124847,BioMistral-7B,0.0,0.9999991655349731,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C0042024,False,,,,,,,,
mm_0124847,FLAN-T5-base,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0231238,True,,,,,,,,
mm_0124847,Llama3-OpenBioLLM-8B,0.0,0.9999991655349731,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0549622,True,,,,,,,,
mm_0124847,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0549622,True,,,,,,,,
mm_0124847,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0021167,True,,,,,,,,
mm_0124847,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C1447749,False,5.0,2.0,"{""C1447749"": 4, ""C1839576"": 1}",0.7219280948873623,0.3109175070825711,0.0,C1447749,0.0
mm_0124918,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1447749,False,7.0,2.0,"{""C1447749"": 5, ""UMLS:C1257990"": 2}",0.863120568566631,0.3074497498641964,0.0,C1447749,0.0
mm_0124918,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0124918,BioMistral-7B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0006104,True,,,,,,,,
mm_0124918,FLAN-T5-base,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0022116,False,,,,,,,,
mm_0124918,Llama3-OpenBioLLM-8B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0598958,True,,,,,,,,
mm_0124918,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0006104,True,,,,,,,,
mm_0124918,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C0007785,False,,,,,,,,
mm_0124918,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0
mm_0125021,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0
mm_0125021,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1370369,False,7.0,2.0,"{""C1370369"": 5, ""C1447749"": 2}",0.863120568566631,0.3074497498641964,0.0,C1370369,0.0
mm_0125021,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C0011849,False,,,,,,,,
mm_0125021,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342515,0.35094534299644053,C0011849,False,,,,,,,,
mm_0125021,Llama3-OpenBioLLM-8B,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,3,1.4488156357251847,0.516078542239789,C0242492,False,,,,,,,,
mm_0125021,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C0011849,False,,,,,,,,
mm_0125021,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C0011849,False,,,,,,,,
mm_0125021,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1999375,True,7.0,1.0,"{""C1999375"": 7}",-0.0,-0.0,0.0,C1999375,0.0
mm_0125530,BERT-base,0.0,1.0,sapbert_full_len3,8,8,0,7,False,2,0.5435644431995964,0.1811881477331988,C1257990,False,8.0,2.0,"{""UMLS:C1257990"": 7, ""C0021665"": 1}",0.5435644431995964,0.1811881477331988,0.0,UMLS:C1257990,0.0
mm_0125530,BioBERT,0.0,1.0,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C0358514,True,8.0,1.0,"{""UMLS:C0358514"": 8}",-0.0,-0.0,0.0,UMLS:C0358514,0.0
mm_0125530,BioMistral-7B,1.0,1.0,sapbert_full_len3,8,8,0,7,False,2,0.5435644431995964,0.1811881477331988,C0021670,False,,,,,,,,
mm_0125530,FLAN-T5-base,1.0,0.9999999403953552,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C0021670,True,,,,,,,,
mm_0125530,Llama3-OpenBioLLM-8B,1.0,0.9999999403953552,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C0021670,True,,,,,,,,
mm_0125530,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C0021670,True,,,,,,,,
mm_0125530,Mistral-7B-Instruct-v0.1,1.0,0.9999999403953552,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C0021670,True,,,,,,,,
mm_0125530,PubMedBERT,0.0,1.0,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C0358514,True,8.0,1.0,"{""UMLS:C0358514"": 8}",-0.0,-0.0,0.0,UMLS:C0358514,0.0
mm_0125540,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0386482,True,7.0,1.0,"{""C0386482"": 7}",-0.0,-0.0,0.0,C0386482,0.0
mm_0125540,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0358514,True,7.0,1.0,"{""UMLS:C0358514"": 7}",-0.0,-0.0,0.0,UMLS:C0358514,0.0
mm_0125540,BioMistral-7B,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C3658192,True,,,,,,,,
mm_0125540,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C3658192,False,,,,,,,,
mm_0125540,Llama3-OpenBioLLM-8B,0.0,0.9999997615814208,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C3658192,False,,,,,,,,
mm_0125540,Meta-Llama-3-8B-Instruct,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C3658192,True,,,,,,,,
mm_0125540,Mistral-7B-Instruct-v0.1,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C3658192,True,,,,,,,,
mm_0125540,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0358514,True,7.0,1.0,"{""UMLS:C0358514"": 7}",-0.0,-0.0,0.0,UMLS:C0358514,0.0
mm_0125575,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C1257990,False,7.0,2.0,"{""UMLS:C1257990"": 6, ""C1447749"": 1}",0.5916727785823275,0.2107580961471984,0.0,UMLS:C1257990,0.0
mm_0125575,BioBERT,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0358514,True,7.0,1.0,"{""UMLS:C0358514"": 7}",-0.0,-0.0,1.0,UMLS:C0358514,0.0
mm_0125575,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C3658192,True,,,,,,,,
mm_0125575,FLAN-T5-base,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C6008813,False,,,,,,,,
mm_0125575,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C0061355,False,,,,,,,,
mm_0125575,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C3658192,True,,,,,,,,
mm_0125575,Mistral-7B-Instruct-v0.1,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C3658192,True,,,,,,,,
mm_0125575,PubMedBERT,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0358514,True,7.0,1.0,"{""UMLS:C0358514"": 7}",-0.0,-0.0,1.0,UMLS:C0358514,0.0
mm_0125604,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1312419,True,7.0,1.0,"{""C1312419"": 7}",-0.0,-0.0,0.0,C1312419,0.0
mm_0125604,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0125604,BioMistral-7B,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0242606,True,,,,,,,,
mm_0125604,FLAN-T5-base,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C0016327,False,,,,,,,,
mm_0125604,Llama3-OpenBioLLM-8B,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C0242606,False,,,,,,,,
mm_0125604,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0242606,True,,,,,,,,
mm_0125604,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0242606,True,,,,,,,,
mm_0125604,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0
mm_0125831,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0
mm_0125831,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0
mm_0125831,BioMistral-7B,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1412492,True,,,,,,,,
mm_0125831,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C1412492,False,,,,,,,,
mm_0125831,Llama3-OpenBioLLM-8B,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1412492,True,,,,,,,,
mm_0125831,Meta-Llama-3-8B-Instruct,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342515,0.35094534299644053,C0035078,False,,,,,,,,
mm_0125831,Mistral-7B-Instruct-v0.1,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C1412492,False,,,,,,,,
mm_0125831,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C1839576,False,7.0,2.0,"{""C1839576"": 6, ""C1447749"": 1}",0.5916727785823275,0.2107580961471984,0.0,C1839576,0.0
mm_0126004,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C4505290,True,7.0,1.0,"{""C4505290"": 7}",-0.0,-0.0,0.0,C4505290,0.0
mm_0126004,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C4505290,True,7.0,1.0,"{""C4505290"": 7}",-0.0,-0.0,0.0,C4505290,0.0
mm_0126004,BioMistral-7B,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0392535,False,,,,,,,,
mm_0126004,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0392535,True,,,,,,,,
mm_0126004,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0392535,False,,,,,,,,
mm_0126004,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.1488348542809166,0.4092232318950598,C0392535,False,,,,,,,,
mm_0126004,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0392535,False,,,,,,,,
mm_0126004,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0018966,True,7.0,1.0,"{""C0018966"": 7}",-0.0,-0.0,0.0,C0018966,0.0
mm_0126513,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0358514,True,5.0,1.0,"{""UMLS:C0358514"": 5}",-0.0,-0.0,0.0,UMLS:C0358514,0.0
mm_0126513,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1999375,True,5.0,1.0,"{""C1999375"": 5}",-0.0,-0.0,0.0,C1999375,0.0
mm_0126513,BioMistral-7B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0525678,False,,,,,,,,
mm_0126513,FLAN-T5-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1280500,False,,,,,,,,
mm_0126513,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0525678,False,,,,,,,,
mm_0126513,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0525678,True,,,,,,,,
mm_0126513,Mistral-7B-Instruct-v0.1,0.0,0.9999999403953552,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C2931826,False,,,,,,,,
mm_0126513,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0018966,True,5.0,1.0,"{""C0018966"": 5}",-0.0,-0.0,0.0,C0018966,0.0
mm_0127390,BERT-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1447749,True,6.0,1.0,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0.0
mm_0127390,BioBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1955876,True,6.0,1.0,"{""C1955876"": 6}",-0.0,-0.0,0.0,C1955876,0.0
mm_0127390,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,6,6,0,5,False,2,0.6500224216483541,0.25146299858006066,C0019693,False,,,,,,,,
mm_0127390,FLAN-T5-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,3,1.2516291673878228,0.4841962570206112,C0019693,False,,,,,,,,
mm_0127390,Llama3-OpenBioLLM-8B,0.0,0.9999997615814208,sapbert_full_len3,6,6,0,5,False,3,1.4591479170272446,0.5644754678724235,C0087111,False,,,,,,,,
mm_0127390,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,6,6,0,5,False,3,1.584962500721156,0.6131471927654584,C0087111,False,,,,,,,,
mm_0127390,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0019693,True,,,,,,,,
mm_0127390,PubMedBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1839576,True,6.0,1.0,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0.0
mm_0127475,BERT-base,0.0,1.0,sapbert_full_len3,8,8,0,7,False,2,0.5435644431995964,0.1811881477331988,C4318429,False,8.0,2.0,"{""C4318429"": 7, ""UMLS:C0282498"": 1}",0.5435644431995964,0.1811881477331988,0.125,C4318429,0.0
