instance_id,model_name,domain,pair,normalised_entropy,m_accepted,accuracy,mapping_confidence,dominant_cui,n_unassigned,m_distinct,normalised_entropy_dedup,semantic_entropy_dedup,dominant_cui_dedup,n_unassigned_dedup,n_duplicate_variants,retained_m_accepted,retained_m_distinct
cadec_ARTHROTEC.137_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.49113258984568253,6,0,0.9999993443489075,C0476289,0,4,0.5904362833084089,1.3709505944546687,C0476289,0,2,True,True
cadec_ARTHROTEC.137_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999993443489075,C0476289,0,3,-0.0,-0.0,C0476289,0,1,True,True
cadec_ARTHROTEC.137_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5904362833084089,4,0,0.9999994039535522,C0030193,0,3,0.75,1.5,C0030193,0,1,True,True
cadec_ARTHROTEC.137_TT7,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9999995231628418,C0600142,0,3,0.4056390622295664,0.8112781244591328,C0600142,0,1,True,True
cadec_ARTHROTEC.137_TT8,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9999995231628418,C0600142,0,3,0.4056390622295664,0.8112781244591328,C0600142,0,1,True,True
cadec_ARTHROTEC.137_TT9,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999995231628418,C0600142,0,3,0.5,1.0,C0600142,0,1,True,True
cadec_ARTHROTEC.137_TT10,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.75,3,0,0.9999996423721313,C0030193,0,2,1.0,1.584962500721156,C2985276,0,1,True,False
cadec_ARTHROTEC.137_TT12,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999996423721313,C2985276,0,3,0.4056390622295664,0.8112781244591328,C2985276,0,1,True,True
cadec_ARTHROTEC.137_TT14,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999997019767761,C0030794,0,3,-0.0,-0.0,C0030794,0,1,True,True
cadec_ARTHROTEC.137_TT16,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999996423721313,C0025344,0,3,0.5,1.0,C0025329,0,1,True,True
cadec_ARTHROTEC.137_TT17,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4056390622295664,3,0,0.9999996423721313,C0025344,0,2,0.579380164285695,0.9182958340544896,C0025344,0,1,True,False
cadec_ARTHROTEC.137_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999992847442627,C0020740,0,3,0.4056390622295664,0.8112781244591328,C0020740,0,1,True,True
cadec_ARTHROTEC.137_TT22,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.35094534299644053,6,0,0.999999463558197,C0032952,0,4,0.4181656600790516,0.9709505944546686,C0032952,0,2,True,True
cadec_ARTHROTEC.138_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9688191413879395,C0020175,0,3,-0.0,-0.0,C0020175,0,1,True,True
cadec_ARTHROTEC.139_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.6554587535412855,4,0,0.9999996423721313,C0024031,0,3,0.75,1.5,C0024031,0,1,True,True
cadec_ARTHROTEC.14_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,5,0,0.9999997019767761,C0030193,0,4,-0.0,-0.0,C0030193,0,1,True,True
cadec_ARTHROTEC.14_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,5,0,0.9999996423721313,C0017168,0,4,-0.0,-0.0,C0017168,0,1,True,True
cadec_ARTHROTEC.140_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999995827674866,C1272641,0,3,-0.0,-0.0,C1272641,0,1,True,True
cadec_ARTHROTEC.140_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999996423721313,C0039503,0,5,-0.0,-0.0,C0039503,0,1,True,True
cadec_ARTHROTEC.140_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,5,0,0.9999996423721313,C0039503,0,4,-0.0,-0.0,C0039503,0,1,True,True
cadec_ARTHROTEC.140_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999996423721313,C0021368,0,3,-0.0,-0.0,C0021368,0,1,True,True
cadec_ARTHROTEC.141_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.30744974986419643,6,0,0.9999996423721313,C0003864,0,5,0.355245321275764,0.9182958340544896,C0003864,0,1,True,True
cadec_ARTHROTEC.141_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.30744974986419643,6,0,0.9999996423721313,C0003864,0,5,0.355245321275764,0.9182958340544896,C0003864,0,1,True,True
cadec_ARTHROTEC.141_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.30744974986419643,6,0,0.9999996423721313,C0003864,0,4,0.4181656600790516,0.9709505944546686,C0003864,0,2,True,True
cadec_ARTHROTEC.141_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.30744974986419643,6,0,0.9999996423721313,C0003864,0,5,0.355245321275764,0.9182958340544896,C0003864,0,1,True,True
cadec_ARTHROTEC.141_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,1,0.9999996423721313,C0020538,0,2,0.579380164285695,0.9182958340544896,C0020538,0,2,True,False
cadec_ARTHROTEC.141_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9999996423721313,C0020538,0,3,0.4056390622295664,0.8112781244591328,C0020538,0,1,True,True
cadec_ARTHROTEC.141_TT9,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.30744974986419643,6,0,0.9999996423721313,C0017168,0,4,0.31091750708257115,0.7219280948873623,C0017168,0,2,True,True
cadec_ARTHROTEC.141_TT10,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.35094534299644053,6,0,0.9999996423721313,C0017168,0,5,0.355245321275764,0.9182958340544896,C0017168,0,1,True,True
cadec_ARTHROTEC.142_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999994039535522,C0018681,0,3,-0.0,-0.0,C0018681,0,1,True,True
cadec_ARTHROTEC.142_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9999996423721313,C0024031,0,3,0.4056390622295664,0.8112781244591328,C0024031,0,1,True,True
cadec_ARTHROTEC.142_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4056390622295664,3,1,0.9999997019767761,C0030193,0,2,0.579380164285695,0.9182958340544896,C0030193,0,1,True,False
cadec_ARTHROTEC.143_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999992847442627,C0000737,0,5,-0.0,-0.0,C0000737,0,1,True,True
cadec_ARTHROTEC.143_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.35094534299644053,6,0,0.9999997615814209,C0877617,0,3,0.5,1.0,C0021853,0,3,True,True
cadec_ARTHROTEC.143_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.6554587535412855,4,0,0.9999994039535522,C0037011,0,3,0.75,1.5,C0037011,0,1,True,True
cadec_ARTHROTEC.143_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999997019767761,C0030193,0,3,-0.0,-0.0,C0030193,0,1,True,True
cadec_ARTHROTEC.144_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,5,0,0.9999992847442627,C0000737,0,4,-0.0,-0.0,C0000737,0,1,True,True
cadec_ARTHROTEC.144_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999992847442627,C0000737,0,3,-0.0,-0.0,C0000737,0,3,True,True
cadec_ARTHROTEC.144_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4092232318950598,6,0,0.9999992847442627,C0000737,0,5,0.4841962570206112,1.2516291673878228,C0000737,0,1,True,True
cadec_ARTHROTEC.144_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999992847442627,C0000737,0,3,-0.0,-0.0,C0000737,0,1,True,True
cadec_ARTHROTEC.144_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.49113258984568253,6,0,0.9999992847442627,C0000737,0,4,0.5904362833084089,1.3709505944546687,C0000737,0,2,True,True
cadec_ARTHROTEC.144_TT7,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999992847442627,C0000737,0,3,0.4056390622295664,0.8112781244591328,C0000737,0,1,True,True
cadec_ARTHROTEC.15_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999996423721313,C0039503,0,4,-0.0,-0.0,C0039503,0,0,True,True
cadec_ARTHROTEC.15_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,3,0,0.9999996423721313,C0039503,0,3,-0.0,-0.0,C0039503,0,0,True,True
cadec_ARTHROTEC.15_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.21075809614719848,6,1,0.9999997019767761,C0030193,0,5,0.25146299858006066,0.6500224216483541,C0030193,0,1,True,True
cadec_ARTHROTEC.16_TT8,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.49113258984568253,6,0,0.9999994039535522,C0000737,0,4,0.6554587535412855,1.5219280948873621,C0474368,0,2,True,True
cadec_ARTHROTEC.16_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5644754678724236,5,0,0.9999994039535522,C0000737,0,4,0.6554587535412855,1.5219280948873621,C0474368,0,1,True,True
cadec_ARTHROTEC.16_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.49113258984568253,6,0,0.9999994039535522,C0521992,0,5,0.5644754678724235,1.4591479170272446,C0521992,0,1,True,True
cadec_ARTHROTEC.16_TT18,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.6934264036172707,5,1,0.9999994039535522,C0521992,0,4,0.8277293767706428,1.9219280948873623,C0521992,0,1,True,True
cadec_ARTHROTEC.16_TT9,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999996423721313,C0003864,0,5,-0.0,-0.0,C0003864,0,1,True,True
cadec_ARTHROTEC.16_TT19,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999996423721313,C0003864,0,5,-0.0,-0.0,C0003864,0,1,True,True
cadec_ARTHROTEC.16_TT10,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5965633607142825,8,0,0.9999995231628418,C0025323,0,6,0.6946795539074094,1.9502120649147465,C0014175,0,2,True,True
cadec_ARTHROTEC.16_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5644754678724235,5,0,0.9999995231628418,C0025323,0,3,0.75,1.5,C0025323,0,2,True,True
cadec_ARTHROTEC.16_TT20,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5303560860446522,5,0,0.9999993443489075,C2979982,1,4,0.6460148371100897,1.5,C2979982,1,1,True,True
cadec_ARTHROTEC.16_TT21,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.6934264036172707,5,1,0.9999993443489075,C2979982,0,4,0.8277293767706428,1.9219280948873623,C2979982,0,1,True,True
cadec_ARTHROTEC.17_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5644754678724235,5,1,0.9999992847442627,C0000737,0,4,0.5904362833084089,1.3709505944546687,C0000737,0,1,True,True
cadec_ARTHROTEC.17_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.6554587535412855,4,0,0.9999992847442627,C0000737,0,3,0.75,1.5,C0000737,0,1,True,True
cadec_ARTHROTEC.17_TT17,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999992847442627,C0000737,0,3,0.4056390622295664,0.8112781244591328,C0000737,0,1,True,True
cadec_ARTHROTEC.17_TT11,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.1811881477331988,7,0,0.9999994039535522,C0017181,0,4,0.31091750708257115,0.7219280948873623,C0017181,0,3,True,True
cadec_ARTHROTEC.17_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999994039535522,C0017181,0,4,-0.0,-0.0,C0017181,0,2,True,True
cadec_ARTHROTEC.17_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999994039535522,C0017181,0,4,-0.0,-0.0,C0017181,0,2,True,True
cadec_ARTHROTEC.17_TT16,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9497706294059753,C0567305,0,3,0.4056390622295664,0.8112781244591328,C0567305,0,1,True,True
cadec_ARTHROTEC.17_TT15,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,1,0.9999995231628418,C0002871,0,3,-0.0,-0.0,C0002871,0,1,True,True
cadec_ARTHROTEC.17_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999993443489075,C0042571,0,3,0.4056390622295664,0.8112781244591328,C0042571,0,1,True,True
cadec_ARTHROTEC.18_TT7,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.0,C0017152,4,3,-0.0,-0.0,C0017152,3,1,True,True
cadec_ARTHROTEC.18_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5,3,1,0.9999994039535522,C0231441,0,2,0.579380164285695,0.9182958340544896,C0231441,0,1,True,False
cadec_ARTHROTEC.18_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.30744974986419643,6,0,0.9999994039535522,C0231441,0,4,0.31091750708257115,0.7219280948873623,C0231441,0,2,True,True
cadec_ARTHROTEC.18_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.30744974986419643,6,0,0.9999995231628418,C0004604,0,5,0.355245321275764,0.9182958340544896,C0004604,0,1,True,True
cadec_ARTHROTEC.18_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999996423721313,C0003864,0,4,-0.0,-0.0,C0003864,0,2,True,True
cadec_ARTHROTEC.19_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999995827674866,C0221512,0,4,-0.0,-0.0,C0221512,0,0,True,True
cadec_ARTHROTEC.19_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999995827674866,C0042149,0,3,-0.0,-0.0,C0042149,0,1,True,True
cadec_ARTHROTEC.2_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999994039535522,C0017168,0,3,-0.0,-0.0,C0017168,0,1,True,True
cadec_ARTHROTEC.2_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999994039535522,C0017168,0,3,-0.0,-0.0,C0017168,0,1,True,True
cadec_ARTHROTEC.2_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999994039535522,C0007286,0,3,-0.0,-0.0,C0007286,0,1,True,True
cadec_ARTHROTEC.20_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999996423721313,C0003864,0,3,0.4056390622295664,0.8112781244591328,C0003864,0,1,True,True
cadec_ARTHROTEC.20_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,1,0.9999987483024597,C0013390,0,3,-0.0,-0.0,C0013390,0,1,True,True
cadec_ARTHROTEC.20_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999987483024597,C0013390,0,4,-0.0,-0.0,C0013390,0,2,True,True
cadec_ARTHROTEC.20_TT9,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9999996423721313,C0025344,0,3,0.4056390622295664,0.8112781244591328,C0025344,0,1,True,True
cadec_ARTHROTEC.21_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.24107968048484052,8,0,0.9999987483024597,C0013390,0,5,0.25146299858006066,0.6500224216483541,C0013390,0,3,True,True
cadec_ARTHROTEC.21_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.24107968048484052,8,0,0.9999987483024597,C0013390,0,5,0.25146299858006066,0.6500224216483541,C0013390,0,3,True,True
cadec_ARTHROTEC.21_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5,7,0,0.9999987483024597,C0013390,0,5,0.4841962570206112,1.2516291673878228,C0013390,0,2,True,True
cadec_ARTHROTEC.22_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.8710393309593201,C0013390,0,4,0.4181656600790516,0.9709505944546686,C0013390,0,0,True,True
cadec_ARTHROTEC.22_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5904362833084089,4,0,0.8710393309593201,C0013390,0,3,0.75,1.5,C0013390,0,1,True,True
cadec_ARTHROTEC.22_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5904362833084089,4,1,0.8710393309593201,C0013390,0,4,0.5904362833084089,1.3709505944546687,C0013390,0,0,True,True
cadec_ARTHROTEC.22_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5904362833084089,4,0,0.8710393309593201,C0013390,0,3,0.75,1.5,C0013390,0,1,True,True
cadec_ARTHROTEC.22_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.8710393309593201,C0013390,0,4,0.4181656600790516,0.9709505944546686,C0013390,0,0,True,True
cadec_ARTHROTEC.22_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.8710393309593201,C0013390,0,4,0.31091750708257115,0.7219280948873623,C0013390,0,0,True,True
cadec_ARTHROTEC.22_TT10,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.75,3,0,0.8710393309593201,C0013390,0,3,0.75,1.5,C0013390,0,0,True,True
cadec_ARTHROTEC.22_TT7,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,1,0.9999995827674866,C0149931,0,3,-0.0,-0.0,C0149931,0,1,True,True
cadec_ARTHROTEC.22_TT8,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,3,0,0.9999995827674866,C0149931,0,2,-0.0,-0.0,C0149931,0,1,True,False
cadec_ARTHROTEC.23_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9999996423721313,C0015672,0,3,0.4056390622295664,0.8112781244591328,C0015672,0,1,True,True
cadec_ARTHROTEC.23_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999996423721313,C0015672,0,3,-0.0,-0.0,C0015672,0,1,True,True
cadec_ARTHROTEC.23_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999996423721313,C0015672,0,3,-0.0,-0.0,C0015672,0,1,True,True
cadec_ARTHROTEC.23_TT7,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999996423721313,C0015672,0,3,-0.0,-0.0,C0015672,0,1,True,True
cadec_ARTHROTEC.24_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999995827674866,C0013390,0,3,0.4056390622295664,0.8112781244591328,C0013390,0,1,True,True
cadec_ARTHROTEC.24_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.49113258984568253,6,1,0.9999997615814209,C0026821,0,5,0.5644754678724236,1.4591479170272448,C0026821,0,1,True,True
cadec_ARTHROTEC.24_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,1,0.9999997615814209,C0026821,0,3,-0.0,-0.0,C0026821,0,1,True,True
cadec_ARTHROTEC.24_TT10,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4263962442450202,8,0,0.9999995827674866,C0003209,0,5,0.5644754678724236,1.4591479170272448,C0003209,0,3,True,True
cadec_ARTHROTEC.24_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999995827674866,C0003209,0,4,-0.0,-0.0,C0003209,0,2,True,True
cadec_ARTHROTEC.25_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5904362833084089,4,1,0.9999994039535522,C0027497,0,3,0.75,1.5,C0027497,0,1,True,True
cadec_ARTHROTEC.25_TT7,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9999994039535522,C0027497,0,3,0.4056390622295664,0.8112781244591328,C0027497,0,1,True,True
cadec_ARTHROTEC.25_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9999994039535522,C0027497,0,3,0.4056390622295664,0.8112781244591328,C0027497,0,1,True,True
cadec_ARTHROTEC.25_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5904362833084089,4,0,0.9999994039535522,C0027497,0,3,0.75,1.5,C0027497,0,1,True,True
cadec_ARTHROTEC.25_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9999994039535522,C0027497,0,3,0.4056390622295664,0.8112781244591328,C0027497,0,1,True,True
cadec_ARTHROTEC.25_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,0,0.9999994039535522,C0027497,0,3,0.4056390622295664,0.8112781244591328,C0027497,0,1,True,True
cadec_ARTHROTEC.25_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,1,0.9999997019767761,C0030193,0,3,-0.0,-0.0,C0030193,0,1,True,True
cadec_ARTHROTEC.26_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,8,1,0.9999994039535522,C0011991,0,6,-0.0,-0.0,C0011991,0,2,True,True
cadec_ARTHROTEC.26_TT4,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999994039535522,C0011991,0,5,-0.0,-0.0,C0011991,0,1,True,True
cadec_ARTHROTEC.26_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999994039535522,C0011991,0,3,-0.0,-0.0,C0011991,0,1,True,True
cadec_ARTHROTEC.26_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999994039535522,C0011991,0,5,-0.0,-0.0,C0011991,0,1,True,True
cadec_ARTHROTEC.26_TT8,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.49113258984568253,6,1,0.9999995231628418,C0210355,0,5,0.5644754678724236,1.4591479170272448,C0210355,0,1,True,True
cadec_ARTHROTEC.26_TT9,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999994039535522,C0210355,0,4,-0.0,-0.0,C0210355,0,2,True,True
cadec_ARTHROTEC.26_TT10,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999994039535522,C0002771,0,3,0.4056390622295664,0.8112781244591328,C0002771,0,1,True,True
cadec_ARTHROTEC.27_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.516078542239789,6,0,0.9999996423721313,C0013390,0,5,0.5644754678724235,1.4591479170272446,C0013390,0,1,True,True
cadec_ARTHROTEC.27_TT6,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.4181656600790516,4,0,0.9999997019767761,C0030193,0,3,0.4056390622295664,0.8112781244591328,C0030193,0,1,True,True
cadec_ARTHROTEC.27_TT9,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.999999463558197,C0392535,0,5,-0.0,-0.0,C0392535,0,1,True,True
cadec_ARTHROTEC.27_TT11,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,3,0,0.9999995231628418,C0025320,0,3,-0.0,-0.0,C0025320,0,0,True,True
cadec_ARTHROTEC.27_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999995231628418,C0014175,0,4,-0.0,-0.0,C0014175,0,0,True,True
cadec_ARTHROTEC.28_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,1,0.9999992251396179,C0003467,0,3,-0.0,-0.0,C0003467,0,1,True,True
cadec_ARTHROTEC.28_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,6,0,0.9999992251396179,C0003467,0,4,-0.0,-0.0,C0003467,0,2,True,True
cadec_ARTHROTEC.28_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.31091750708257115,4,1,0.9999997019767761,C0030193,0,3,0.4056390622295664,0.8112781244591328,C0030193,0,1,True,True
cadec_ARTHROTEC.29_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.5929060718765461,6,0,0.9999988675117493,C0002453,0,5,0.6934264036172707,1.7924812503605778,C0002453,0,1,True,True
cadec_ARTHROTEC.29_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.6562657890890309,6,0,0.9999988675117493,C0002453,0,4,0.8277293767706428,1.9219280948873623,C0002453,0,2,True,True
cadec_ARTHROTEC.29_TT12,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,0.6946795539074094,6,0,0.9999988675117493,C0025320,0,4,0.8277293767706428,1.9219280948873623,C0025320,0,2,True,True
cadec_ARTHROTEC.29_TT7,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,1,0.9999995231628418,C0014175,0,4,-0.0,-0.0,C0014175,0,0,True,True
cadec_ARTHROTEC.29_TT8,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999995231628418,C0014175,0,3,-0.0,-0.0,C0014175,0,1,True,True
cadec_ARTHROTEC.29_TT10,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999995231628418,C0014175,0,3,-0.0,-0.0,C0014175,0,1,True,True
cadec_ARTHROTEC.29_TT9,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999995231628418,C0014175,0,4,-0.0,-0.0,C0014175,0,0,True,True
cadec_ARTHROTEC.29_TT5,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.9999991655349731,C1505021,0,4,-0.0,-0.0,C1505021,0,0,True,True
cadec_ARTHROTEC.3_TT1,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,1,0.999999463558197,C0009806,0,3,-0.0,-0.0,C0009806,0,1,True,True
cadec_ARTHROTEC.3_TT2,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,0,0.999999463558197,C0009806,0,3,-0.0,-0.0,C0009806,0,1,True,True
cadec_ARTHROTEC.3_TT3,BioMistral-7B,biomedical,pair2_biomistral_vs_mistral,-0.0,4,1,0.9999997019767761,C0030193,0,3,-0.0,-0.0,C0030193,0,1,True,True
