instance_id,model_name,domain,pair,normalised_entropy,m_accepted,accuracy,mapping_confidence,dominant_cui,n_unassigned,m_distinct,normalised_entropy_dedup,semantic_entropy_dedup,dominant_cui_dedup,n_unassigned_dedup,n_duplicate_variants,retained_m_accepted,retained_m_distinct,n_retrieval_rows,margin_mean,margin_min,s1_mean,s2_mean,margin_original
cadec_LIPITOR.685_TT4,FLAN-T5-base,generative_baseline,,-0.0,7,0,0.9999996423721312,C0151786,0,5,-0.0,-0.0,C0151786,0,2,True,True,8.0,0.040403366088867076,0.040403366088867076,0.9999996423721312,0.9595963,0.040403366088867076
cadec_LIPITOR.685_TT7,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,0,0.999999701976776,C0030193,0,3,0.4056390622295664,0.8112781244591328,C0030193,0,1,True,True,5.0,0.06760156154632561,0.04506587982177723,0.9999996304512024,0.932398,0.04506587982177723
cadec_LIPITOR.686_TT1,FLAN-T5-base,generative_baseline,,-0.0,6,1,0.9999995231628418,C0027051,0,4,-0.0,-0.0,C0027051,0,2,True,True,7.0,0.05857592821121216,0.05857592821121216,0.9999995231628418,0.9414236,0.05857592821121216
cadec_LIPITOR.686_TT2,FLAN-T5-base,generative_baseline,,0.3509453429964405,6,0,0.9999984502792358,C0030193,0,5,0.355245321275764,0.9182958340544896,C0030193,0,1,True,True,7.0,0.05029703038079392,0.04506587982177723,0.9999991655349731,0.94970214,0.05727189779281616
cadec_LIPITOR.686_TT3,FLAN-T5-base,generative_baseline,,0.3509453429964405,6,0,0.9999984502792358,C0030193,0,4,0.4181656600790516,0.9709505944546686,C0030193,0,2,True,True,7.0,0.05029703038079392,0.04506587982177723,0.9999991655349731,0.94970214,0.05727189779281616
cadec_LIPITOR.686_TT4,FLAN-T5-base,generative_baseline,,0.6554587535412855,4,0,0.8512117862701416,C0231807,0,3,0.75,1.5,C0231807,0,1,True,True,5.0,0.014686083793640115,-5.960464477539063e-08,0.8979928016662597,0.8833067,5.960464477539063e-08
cadec_LIPITOR.686_TT9,FLAN-T5-base,generative_baseline,,0.4092232318950598,6,0,0.9999994039535522,C0086769,0,4,0.5904362833084089,1.3709505944546687,C0086769,0,2,True,True,7.0,0.04784732205527168,0.014359116554260254,0.9999994380133492,0.95215213,0.05803883075714111
cadec_LIPITOR.686_TT10,FLAN-T5-base,generative_baseline,,0.3074497498641964,6,1,0.9999994039535522,C0086769,0,4,0.4181656600790516,0.9709505944546686,C0086769,0,2,True,True,7.0,0.04555891241346087,0.014359116554260254,0.9999994039535522,0.95444053,0.05803883075714111
cadec_LIPITOR.686_TT11,FLAN-T5-base,generative_baseline,,0.5904362833084089,4,0,0.9999994039535522,C0086769,0,3,0.75,1.5,C0086769,0,1,True,True,5.0,0.037695109844207764,-5.960464477539063e-08,0.9999994039535522,0.9623043,0.05803883075714111
cadec_LIPITOR.687_TT2,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.9999996423721312,C3714552,0,3,-0.0,-0.0,C3714552,0,1,True,True,5.0,0.05559408664703358,0.05559408664703358,0.9999996423721311,0.94440556,0.05559408664703358
cadec_LIPITOR.687_TT10,FLAN-T5-base,generative_baseline,,0.75,3,0,0.9999996423721312,C0085639,0,3,0.75,1.5,C0085639,0,0,True,True,4.0,0.03472536802291873,0.0,0.9963106513023376,0.9615853,0.07343041896820057
cadec_LIPITOR.687_TT11,FLAN-T5-base,generative_baseline,,-0.0,6,0,0.999999701976776,C5890125,0,4,-0.0,-0.0,C5890125,0,2,True,True,7.0,0.03952455520629872,0.03952455520629872,0.999999701976776,0.96047515,0.03952455520629872
cadec_LIPITOR.687_TT12,FLAN-T5-base,generative_baseline,,-0.0,6,0,0.999999701976776,C5890125,0,4,-0.0,-0.0,C5890125,0,2,True,True,7.0,0.03952455520629872,0.03952455520629872,0.999999701976776,0.96047515,0.03952455520629872
cadec_LIPITOR.687_TT15,FLAN-T5-base,generative_baseline,,-0.0,6,0,0.9999996423721312,C0020443,0,4,-0.0,-0.0,C0020443,0,2,True,True,7.0,2.384185789905402e-07,2.384185789905402e-07,0.9999996423721312,0.9999994,2.384185789905402e-07
cadec_LIPITOR.688_TT2,FLAN-T5-base,generative_baseline,,-0.0,5,1,0.9999996423721312,C0003864,0,4,-0.0,-0.0,C0003864,0,1,True,True,6.0,0.05723750591278065,0.05723750591278065,0.9999996423721312,0.94276214,0.05723750591278065
cadec_LIPITOR.688_TT5,FLAN-T5-base,generative_baseline,,0.3509453429964405,6,0,0.7907391786575317,C0030193,0,4,0.4181656600790516,0.9709505944546686,C0237849,0,2,True,True,7.0,-0.01139002186911453,-0.08666455745697021,0.9103166205542428,0.9217066,-0.08666455745697021
cadec_LIPITOR.689_TT4,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,0,0.9999996423721312,C0020443,0,4,0.3109175070825711,0.7219280948873623,C0020443,0,0,True,True,5.0,1.7881393423735404e-07,-5.960464477539063e-08,0.9999996185302734,0.9999994,2.384185789905402e-07
cadec_LIPITOR.691_TT3,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.999999701976776,C0030193,0,3,-0.0,-0.0,C0030193,0,1,True,True,5.0,0.04506587982177723,0.04506587982177723,0.9999997019767759,0.9549338,0.04506587982177723
cadec_LIPITOR.691_TT4,FLAN-T5-base,generative_baseline,,-0.0,6,0,0.999999701976776,C0030193,0,4,-0.0,-0.0,C0030193,0,2,True,True,7.0,0.04506587982177723,0.04506587982177723,0.999999701976776,0.9549338,0.04506587982177723
cadec_LIPITOR.691_TT6,FLAN-T5-base,generative_baseline,,0.6554587535412855,4,1,0.9999995827674866,C0011581,0,3,0.75,1.5,C0011581,0,1,True,True,5.0,0.029647409915924093,5.960464477539063e-08,0.9999995231628418,0.97035205,5.960464477539063e-08
cadec_LIPITOR.691_TT7,FLAN-T5-base,generative_baseline,,-0.0,4,1,0.999999701976776,C0030193,0,3,-0.0,-0.0,C0030193,0,1,True,True,5.0,0.04506587982177723,0.04506587982177723,0.9999997019767759,0.9549338,0.04506587982177723
cadec_LIPITOR.692_TT1,FLAN-T5-base,generative_baseline,,0.3509453429964405,6,0,0.9999996423721312,C0151786,0,5,0.3868528072345416,1.0,C0151786,0,1,True,True,7.0,0.046913674899509865,0.040403366088867076,0.9999996423721312,0.95308596,0.040403366088867076
cadec_LIPITOR.692_TT2,FLAN-T5-base,generative_baseline,,0.3509453429964405,6,0,0.9999996423721312,C0151786,0,4,0.4181656600790516,0.9709505944546686,C0151786,0,2,True,True,7.0,0.046913674899509865,0.040403366088867076,0.9999996423721312,0.95308596,0.040403366088867076
cadec_LIPITOR.692_TT4,FLAN-T5-base,generative_baseline,,0.4911325898456825,6,0,0.9999996423721312,C0031809,0,4,0.5904362833084089,1.3709505944546687,C0031809,0,2,True,True,7.0,0.0022933483123778347,-1.7881393443719418e-07,0.9999996253422327,0.9977063,1.7881393421514957e-07
cadec_LIPITOR.693_TT1,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.999999701976776,C0030193,0,3,-0.0,-0.0,C0030193,0,1,True,True,5.0,0.04506587982177723,0.04506587982177723,0.9999997019767759,0.9549338,0.04506587982177723
cadec_LIPITOR.693_TT2,FLAN-T5-base,generative_baseline,,-0.0,6,0,0.999999701976776,C0030193,0,4,-0.0,-0.0,C0030193,0,2,True,True,7.0,0.04506587982177723,0.04506587982177723,0.999999701976776,0.9549338,0.04506587982177723
cadec_LIPITOR.693_TT3,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.999999701976776,C0030193,0,3,-0.0,-0.0,C0030193,0,1,True,True,5.0,0.04506587982177723,0.04506587982177723,0.9999997019767759,0.9549338,0.04506587982177723
cadec_LIPITOR.693_TT4,FLAN-T5-base,generative_baseline,,0.4911325898456825,6,0,0.999999701976776,C0030193,0,5,0.5644754678724235,1.4591479170272446,C0030193,0,1,True,True,7.0,0.03867968491145536,0.010589957237243652,0.9794929708753314,0.94081324,0.04506587982177723
cadec_LIPITOR.694_TT5,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.999999701976776,C0162574,0,3,-0.0,-0.0,C0162574,0,1,True,True,5.0,-1.7881393443719418e-07,-1.7881393443719418e-07,0.9999997019767759,0.9999999,-1.7881393443719418e-07
cadec_LIPITOR.694_TT6,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.999999701976776,C0162574,0,3,-0.0,-0.0,C0162574,0,1,True,True,5.0,-1.7881393443719418e-07,-1.7881393443719418e-07,0.9999997019767759,0.9999999,-1.7881393443719418e-07
cadec_LIPITOR.694_TT7,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.999999701976776,C0162574,0,3,-0.0,-0.0,C0162574,0,1,True,True,5.0,-1.7881393443719418e-07,-1.7881393443719418e-07,0.9999997019767759,0.9999999,-1.7881393443719418e-07
cadec_LIPITOR.694_TT8,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.999999701976776,C0162574,0,3,-0.0,-0.0,C0162574,0,1,True,True,5.0,-1.7881393443719418e-07,-1.7881393443719418e-07,0.9999997019767759,0.9999999,-1.7881393443719418e-07
cadec_LIPITOR.695_TT1,FLAN-T5-base,generative_baseline,,0.2410796804848405,8,1,0.999999463558197,C0231528,0,6,0.2107580961471984,0.5916727785823275,C0231528,0,2,True,True,9.0,0.03905606932110257,0.02150338888168335,0.9999993840853373,0.96094334,0.02150338888168335
cadec_LIPITOR.695_TT2,FLAN-T5-base,generative_baseline,,0.1811881477331988,7,0,0.999999463558197,C0231528,0,6,0.2107580961471984,0.5916727785823275,C0231528,0,1,True,True,8.0,0.03912362456321716,0.02150338888168335,0.9832990318536758,0.9441754,0.02150338888168335
cadec_LIPITOR.695_TT3,FLAN-T5-base,generative_baseline,,0.1811881477331988,7,0,0.999999463558197,C0231528,0,6,0.2107580961471984,0.5916727785823275,C0231528,0,1,True,True,8.0,0.0365922674536705,0.02150338888168335,0.9999993816018105,0.9634071,0.02150338888168335
cadec_LIPITOR.695_TT4,FLAN-T5-base,generative_baseline,,0.2410796804848405,8,0,0.999999463558197,C0231528,0,6,0.2107580961471984,0.5916727785823275,C0231528,0,2,True,True,9.0,0.03905606932110257,0.02150338888168335,0.9999993840853373,0.96094334,0.02150338888168335
cadec_LIPITOR.695_TT5,FLAN-T5-base,generative_baseline,,-0.0,6,0,0.999999463558197,C0231528,0,5,-0.0,-0.0,C0231528,0,1,True,True,7.0,0.03342452219554356,0.02150338888168335,0.9999993784087045,0.96657485,0.02150338888168335
cadec_LIPITOR.695_TT6,FLAN-T5-base,generative_baseline,,-0.0,6,1,0.999999463558197,C0009806,0,3,-0.0,-0.0,C0009806,0,3,True,True,7.0,0.06895548105239868,0.06895548105239868,0.999999463558197,0.931044,0.06895548105239868
cadec_LIPITOR.695_TT8,FLAN-T5-base,generative_baseline,,-0.0,6,1,0.999999701976776,C0011860,0,4,-0.0,-0.0,C0011860,0,2,True,True,7.0,1.7881393421514957e-07,1.7881393421514957e-07,0.999999701976776,0.9999995,1.7881393421514957e-07
cadec_LIPITOR.695_TT10,FLAN-T5-base,generative_baseline,,0.3074497498641964,6,0,0.9999995827674866,C0010957,0,4,0.3109175070825711,0.7219280948873623,C0010957,0,2,True,True,7.0,0.001863649913242885,1.1920928955078125e-07,0.9507568989481244,0.94889325,1.1920928955078125e-07
cadec_LIPITOR.698_TT2,FLAN-T5-base,generative_baseline,,-0.0,6,0,0.999999701976776,C0030193,0,4,-0.0,-0.0,C0030193,0,2,True,True,7.0,0.04506587982177723,0.04506587982177723,0.999999701976776,0.9549338,0.04506587982177723
cadec_LIPITOR.699_TT4,FLAN-T5-base,generative_baseline,,-0.0,7,0,0.999999701976776,C0030193,0,6,-0.0,-0.0,C0030193,0,1,True,True,8.0,0.04506587982177723,0.04506587982177723,0.999999701976776,0.9549338,0.04506587982177723
cadec_LIPITOR.699_TT5,FLAN-T5-base,generative_baseline,,-0.0,7,0,0.999999701976776,C0030193,0,6,-0.0,-0.0,C0030193,0,1,True,True,8.0,0.04506587982177723,0.04506587982177723,0.999999701976776,0.9549338,0.04506587982177723
cadec_LIPITOR.699_TT8,FLAN-T5-base,generative_baseline,,-0.0,5,0,0.9999995827674866,C0013227,0,4,-0.0,-0.0,C0013227,0,1,True,True,6.0,0.013389050960540771,0.013389050960540771,0.9999995827674866,0.9866106,0.013389050960540771
cadec_LIPITOR.7_TT4,FLAN-T5-base,generative_baseline,,0.3074497498641964,6,0,0.9461305141448976,C0679316,0,5,0.2514629985800606,0.6500224216483541,C0679316,0,1,True,True,7.0,0.03920744146619532,0.027308225631713978,0.9615216425486974,0.9223142,0.027308225631713978
cadec_LIPITOR.7_TT5,FLAN-T5-base,generative_baseline,,0.3074497498641964,6,0,0.9461305141448976,C0679316,0,5,0.2514629985800606,0.6500224216483541,C0679316,0,1,True,True,7.0,0.03920744146619532,0.027308225631713978,0.9615216425486974,0.9223142,0.027308225631713978
cadec_LIPITOR.7_TT6,FLAN-T5-base,generative_baseline,,0.355245321275764,5,0,0.9461305141448976,C0679316,0,4,0.3109175070825711,0.7219280948873623,C0679316,0,1,True,True,6.0,0.041190644105275544,0.027308225631713978,0.9640868306159973,0.9228962,0.027308225631713978
cadec_LIPITOR.7_TT8,FLAN-T5-base,generative_baseline,,0.5544923070581674,6,0,0.9999995231628418,C0015672,0,5,0.6131471927654584,1.584962500721156,C0015672,0,1,True,True,7.0,0.03562279258455546,0.023917019367218018,0.9328657899584089,0.897243,0.03713124990463257
cadec_LIPITOR.7_TT9,FLAN-T5-base,generative_baseline,,0.355245321275764,5,0,0.9999995231628418,C0015672,0,4,0.4181656600790516,0.9709505944546686,C0015672,0,1,True,True,6.0,0.03977612654368079,0.03713124990463257,0.9999995827674866,0.96022344,0.03713124990463257
cadec_LIPITOR.70_TT1,FLAN-T5-base,generative_baseline,,0.6562657890890309,6,0,0.9999996423721312,C0151786,0,4,0.8277293767706428,1.9219280948873625,C0151786,0,2,True,True,7.0,0.051447153091430615,0.040403366088867076,0.9999995572226388,0.9485524,0.05559408664703358
cadec_LIPITOR.70_TT2,FLAN-T5-base,generative_baseline,,0.6554587535412855,4,0,0.9999996423721312,C3714552,0,3,0.75,1.5,C3714552,0,1,True,True,5.0,0.05890281200408933,0.05418199300766002,0.9999995231628418,0.94109666,0.05559408664703358
cadec_LIPITOR.70_TT3,FLAN-T5-base,generative_baseline,,0.656265789089031,6,0,0.9999996423721312,C0086565,0,5,0.7420981285103057,1.9182958340544896,C0205161,0,1,True,True,7.0,0.04882821866444177,0.011646151542663574,0.9454097492354256,0.89658153,0.05559408664703358
cadec_LIPITOR.70_TT4,FLAN-T5-base,generative_baseline,,0.6946795539074094,6,0,0.9999996423721312,C3714552,0,5,0.7420981285103055,1.9182958340544891,C3714552,0,1,True,True,7.0,0.0585541895457676,0.040403366088867076,0.9999995572226388,0.94144535,0.05559408664703358
cadec_LIPITOR.70_TT7,FLAN-T5-base,generative_baseline,,0.2107580961471984,6,0,0.945143699645996,C0332691,0,5,0.2514629985800606,0.6500224216483541,C0332691,0,1,True,True,7.0,0.03753150360924847,-5.960464477539063e-08,0.952980237347739,0.9154487,0.04378676414489735
cadec_LIPITOR.70_TT6,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.945143699645996,C0332691,0,3,-0.0,-0.0,C0332691,0,1,True,True,5.0,0.04378676414489735,0.04378676414489735,0.9451436996459959,0.9013569,0.04378676414489735
cadec_LIPITOR.70_TT8,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,0,0.999999701976776,C1123023,0,3,0.4056390622295664,0.8112781244591328,C1123023,0,1,True,True,5.0,0.06016110181808463,0.049566924571990856,0.9999995946884155,0.9398385,0.049566924571990856
cadec_LIPITOR.700_TT3,FLAN-T5-base,generative_baseline,,-0.0,4,1,0.9999994039535522,C0018681,0,3,-0.0,-0.0,C0018681,0,1,True,True,5.0,0.034100556373596234,0.031655311584472656,0.9999993801116943,0.9658988,0.031655311584472656
cadec_LIPITOR.700_TT5,FLAN-T5-base,generative_baseline,,0.4181656600790516,4,0,0.875461220741272,C0030759,0,3,0.5,1.0,C0030759,0,1,True,True,5.0,0.029220986366271972,-0.011359632015228271,0.925276517868042,0.8960555,-0.011359632015228271
cadec_LIPITOR.701_TT2,FLAN-T5-base,generative_baseline,,-0.0,5,0,0.9999991655349731,C0231528,0,4,-0.0,-0.0,C0231528,0,1,True,True,6.0,0.06322735548019409,0.06322735548019409,0.9999991655349731,0.9367718,0.06322735548019409
cadec_LIPITOR.701_TT3,FLAN-T5-base,generative_baseline,,0.2410796804848405,8,0,0.9999991655349731,C0231528,0,5,0.2514629985800606,0.6500224216483541,C0231528,0,3,True,True,9.0,0.049176805549197726,-1.1920928955078125e-07,0.9999992450078329,0.9508224,0.06322735548019409
cadec_LIPITOR.701_TT1,FLAN-T5-base,generative_baseline,,-0.0,6,0,0.9999991655349731,C0231528,0,4,-0.0,-0.0,C0231528,0,2,True,True,7.0,0.06322735548019409,0.06322735548019409,0.9999991655349731,0.9367718,0.06322735548019409
cadec_LIPITOR.701_TT4,FLAN-T5-base,generative_baseline,,0.5904362833084089,4,0,0.9999991655349731,C0020580,0,3,0.75,1.5,C0020580,0,1,True,True,5.0,0.027138805389404295,-1.1920928955078125e-07,0.9999993801116943,0.9728605,0.06322735548019409
cadec_LIPITOR.703_TT1,FLAN-T5-base,generative_baseline,,0.4181656600790516,4,0,0.760492742061615,C3982372,0,3,0.4056390622295664,0.8112781244591328,C3982372,0,1,True,True,5.0,0.03470456600189205,0.03451836109161377,0.8562955021858215,0.8215909,0.03451836109161377
cadec_LIPITOR.703_TT2,FLAN-T5-base,generative_baseline,,0.4181656600790516,4,0,0.760492742061615,C3982372,0,3,0.4056390622295664,0.8112781244591328,C3982372,0,1,True,True,5.0,0.03470456600189205,0.03451836109161377,0.8562955021858215,0.8215909,0.03451836109161377
cadec_LIPITOR.703_TT3,FLAN-T5-base,generative_baseline,,0.6554587535412855,4,0,0.760492742061615,C0205082,0,3,0.75,1.5,C0205082,0,1,True,True,5.0,0.03177444934844962,0.0271930694580077,0.952098286151886,0.92032385,0.03451836109161377
cadec_LIPITOR.703_TT4,FLAN-T5-base,generative_baseline,,0.4181656600790516,4,0,0.760492742061615,C0004604,0,3,0.5,1.0,C3982372,0,1,True,True,5.0,0.03479766845703118,0.03451836109161377,0.9041968822479248,0.86939925,0.03451836109161377
cadec_LIPITOR.703_TT5,FLAN-T5-base,generative_baseline,,0.4181656600790516,4,0,0.760492742061615,C3982372,0,3,0.4056390622295664,0.8112781244591328,C3982372,0,1,True,True,5.0,0.03470456600189205,0.03451836109161377,0.8562955021858215,0.8215909,0.03451836109161377
cadec_LIPITOR.703_TT6,FLAN-T5-base,generative_baseline,,0.4181656600790516,4,0,0.760492742061615,C3982372,0,3,0.4056390622295664,0.8112781244591328,C3982372,0,1,True,True,5.0,0.03470456600189205,0.03451836109161377,0.8562955021858215,0.8215909,0.03451836109161377
cadec_LIPITOR.703_TT13,FLAN-T5-base,generative_baseline,,0.4181656600790516,4,0,0.999999701976776,C0030193,0,3,0.4056390622295664,0.8112781244591328,C0030193,0,1,True,True,5.0,0.048299860954284554,0.04506587982177723,0.9999997019767759,0.95169985,0.04506587982177723
cadec_LIPITOR.703_TT14,FLAN-T5-base,generative_baseline,,0.6562657890890309,6,0,0.999999701976776,C0030193,0,4,0.8277293767706428,1.9219280948873625,C0030193,0,2,True,True,7.0,0.047110072204044805,0.015804171562194824,0.9842435547283717,0.9371335,0.04506587982177723
cadec_LIPITOR.703_TT17,FLAN-T5-base,generative_baseline,,-0.0,4,1,0.9999996423721312,C0003864,0,3,-0.0,-0.0,C0003864,0,1,True,True,5.0,0.05723750591278065,0.05723750591278065,0.9999996423721311,0.9427622,0.05723750591278065
cadec_LIPITOR.703_TT19,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,1,0.9999991655349731,C0231528,0,3,0.4056390622295664,0.8112781244591328,C0231528,0,1,True,True,5.0,0.05959506034851072,0.04506587982177723,0.9999992728233338,0.94040424,0.06322735548019409
cadec_LIPITOR.703_TT21,FLAN-T5-base,generative_baseline,,0.516078542239789,6,1,0.9999996423721312,C0024530,0,4,0.6554587535412855,1.521928094887362,C0024530,0,2,True,True,7.0,0.05977492673056463,5.960464477539063e-08,0.999999497617994,0.9402246,0.06355512142181385
cadec_LIPITOR.703_TT22,FLAN-T5-base,generative_baseline,,0.4911325898456825,6,0,0.9999996423721312,C0022885,0,4,0.6554587535412855,1.521928094887362,C0022885,0,2,True,True,7.0,0.02156765120370046,5.960464477539063e-08,0.9999994891030448,0.9784318,0.06355512142181385
cadec_LIPITOR.707_TT7,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,0,0.7490861415863037,C0039023,0,3,0.4056390622295664,0.8112781244591328,C0039023,0,1,True,True,5.0,0.03397026062011717,0.03119635581970215,0.7992688536643981,0.7652986,0.03119635581970215
cadec_LIPITOR.707_TT8,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,0,0.7490861415863037,C0039023,0,3,0.4056390622295664,0.8112781244591328,C0039023,0,1,True,True,5.0,0.03397026062011717,0.03119635581970215,0.7992688536643981,0.7652986,0.03119635581970215
cadec_LIPITOR.707_TT9,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,0,0.7490861415863037,C0039023,0,3,0.4056390622295664,0.8112781244591328,C0039023,0,1,True,True,5.0,0.03397026062011717,0.03119635581970215,0.7992688536643981,0.7652986,0.03119635581970215
cadec_LIPITOR.707_TT10,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.9999996423721312,C0038351,0,3,-0.0,-0.0,C0038351,0,1,True,True,5.0,0.0950869321823119,0.0950869321823119,0.9999996423721311,0.90491277,0.0950869321823119
cadec_LIPITOR.708_TT6,FLAN-T5-base,generative_baseline,,-0.0,5,0,0.999999701976776,C0030193,0,4,-0.0,-0.0,C0030193,0,1,True,True,6.0,0.04506587982177723,0.04506587982177723,0.999999701976776,0.9549338,0.04506587982177723
cadec_LIPITOR.708_TT7,FLAN-T5-base,generative_baseline,,-0.0,5,0,0.999999701976776,C0030193,0,3,-0.0,-0.0,C0030193,0,2,True,True,6.0,0.04506587982177723,0.04506587982177723,0.999999701976776,0.9549338,0.04506587982177723
cadec_LIPITOR.708_TT9,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,0,0.999999701976776,C0424589,0,3,0.4056390622295664,0.8112781244591328,C0424589,0,1,True,True,5.0,0.04874258041381825,0.03952455520629872,0.9999997019767759,0.9512571,0.05104708671569813
cadec_LIPITOR.708_TT8,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,0,0.999999701976776,C0424589,0,3,0.4056390622295664,0.8112781244591328,C0424589,0,1,True,True,5.0,0.04083768129348746,5.960464477539063e-08,0.9559806704521179,0.915143,0.05104708671569813
cadec_LIPITOR.708_TT11,FLAN-T5-base,generative_baseline,,0.6131471927654584,5,0,0.9999992847442628,C0231218,0,3,0.75,1.5,C0231218,0,2,True,True,6.0,0.05329664548238126,0.03995215892791748,0.9999993642171224,0.9467027,0.06833261251449596
cadec_LIPITOR.708_TT15,FLAN-T5-base,generative_baseline,,0.6131471927654584,5,0,0.9999992847442628,C0231218,0,4,0.6554587535412855,1.521928094887362,C0231218,0,1,True,True,6.0,0.05329664548238126,0.03995215892791748,0.9999993642171224,0.9467027,0.06833261251449596
cadec_LIPITOR.708_TT13,FLAN-T5-base,generative_baseline,,0.6554587535412855,4,0,0.9999992847442628,C0242979,0,3,0.75,1.5,C0242979,0,1,True,True,5.0,0.05028945207595832,0.03995215892791748,0.9999993801116943,0.9497099,0.06833261251449596
cadec_LIPITOR.708_TT16,FLAN-T5-base,generative_baseline,,0.6554587535412855,4,1,0.9999992847442628,C0231218,0,3,0.75,1.5,C0231218,0,1,True,True,5.0,0.053634941577911446,0.03995215892791748,0.9999993920326233,0.9463644,0.06833261251449596
cadec_LIPITOR.709_TT1,FLAN-T5-base,generative_baseline,,0.5904362833084089,4,0,0.999999463558197,C0030193,0,3,0.75,1.5,C0030193,0,1,True,True,5.0,0.04810729026794427,0.03713124990463257,0.9999996185302734,0.95189226,0.06820756196975708
cadec_LIPITOR.709_TT3,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,0,0.999999463558197,C0030193,0,3,0.4056390622295664,0.8112781244591328,C0030193,0,1,True,True,5.0,0.0496942162513732,0.04506587982177723,0.9999996542930603,0.95030546,0.06820756196975708
cadec_LIPITOR.709_TT4,FLAN-T5-base,generative_baseline,,0.3109175070825711,4,1,0.999999463558197,C0030193,0,3,0.4056390622295664,0.8112781244591328,C0030193,0,1,True,True,5.0,0.0496942162513732,0.04506587982177723,0.9999996542930603,0.95030546,0.06820756196975708
cadec_LIPITOR.709_TT5,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.9999995231628418,C0201950,0,3,-0.0,-0.0,C0201950,0,1,True,True,5.0,-5.960464477539063e-08,-5.960464477539063e-08,0.9999995231628418,0.99999964,-5.960464477539063e-08
cadec_LIPITOR.71_TT2,FLAN-T5-base,generative_baseline,,-0.0,6,0,0.999999701976776,C0029408,0,5,-0.0,-0.0,C0029408,0,1,True,True,7.0,0.056350767612457164,0.056350767612457164,0.999999701976776,0.94364893,0.056350767612457164
cadec_LIPITOR.71_TT4,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.999999701976776,C0029408,0,3,-0.0,-0.0,C0029408,0,1,True,True,5.0,0.056350767612457164,0.056350767612457164,0.9999997019767759,0.94364893,0.056350767612457164
cadec_LIPITOR.71_TT6,FLAN-T5-base,generative_baseline,,-0.0,6,1,0.999999701976776,C0029408,0,4,-0.0,-0.0,C0029408,0,2,True,True,7.0,0.056350767612457164,0.056350767612457164,0.999999701976776,0.94364893,0.056350767612457164
cadec_LIPITOR.710_TT3,FLAN-T5-base,generative_baseline,,-0.0,4,0,0.7851804494857788,C1422578,0,4,-0.0,-0.0,C1422578,0,0,True,True,5.0,-0.12525713443756104,-0.12525713443756104,0.7851804494857788,0.9104376,-0.12525713443756104
cadec_LIPITOR.710_TT5,FLAN-T5-base,generative_baseline,,0.4056390622295664,3,0,0.9999992847442628,C0011119,0,3,0.4056390622295664,0.8112781244591328,C0011119,0,0,True,True,4.0,0.10299806296825417,1.1920928955078125e-07,0.9999993443489076,0.89700127,0.13733071088790905
cadec_LIPITOR.710_TT4,FLAN-T5-base,generative_baseline,,0.75,3,0,0.9999992847442628,C0011119,0,3,0.75,1.5,C0011119,0,0,True,True,4.0,0.06853641569614416,-0.0005158782005310059,0.9642343074083328,0.8956979,0.13733071088790905
cadec_LIPITOR.710_TT6,FLAN-T5-base,generative_baseline,,-0.0,5,0,0.999999701976776,C0080331,0,4,-0.0,-0.0,C0080331,0,1,True,True,6.0,0.0185832381248473,0.0185832381248473,0.999999701976776,0.98141646,0.0185832381248473
cadec_LIPITOR.710_TT7,FLAN-T5-base,generative_baseline,,0.3868528072345416,5,0,0.9999995231628418,C1335638,0,4,0.4181656600790516,0.9709505944546686,C0030193,0,1,True,True,6.0,0.022532969713211004,5.960464477539063e-08,0.999999612569809,0.97746664,5.960464477539063e-08
cadec_LIPITOR.710_TT8,FLAN-T5-base,generative_baseline,,0.3509453429964405,6,0,0.9999995231628418,C0030193,0,3,0.5,1.0,C1335638,0,3,True,True,7.0,0.025751956871577608,5.960464477539063e-08,0.9999996253422329,0.97424763,5.960464477539063e-08
cadec_LIPITOR.711_TT1,FLAN-T5-base,generative_baseline,,0.6352130207431889,7,0,0.9999994039535522,C0019944,0,5,0.7420981285103055,1.9182958340544891,C0019944,0,2,True,True,8.0,0.07603392004966734,-2.384185791015625e-07,0.9999994933605194,0.9239656,-2.384185791015625e-07
