path,mtime,status,n,n_inputs,newer_inputs,producer,tracked
outputs/rq1/intermediate/mm_shards/pert_shard0006.csv.complete.json,2026-09-04 16:20,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0007.csv,2026-09-04 22:19,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0007.csv.complete.json,2026-09-04 22:20,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0008.csv,2026-09-04 22:50,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0008.csv.complete.json,2026-09-04 22:50,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0009.csv,2026-09-05 04:37,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0009.csv.complete.json,2026-09-05 04:37,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0010.csv,2026-09-05 05:20,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0010.csv.complete.json,2026-09-05 05:20,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0011.csv,2026-09-05 11:05,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0011.csv.complete.json,2026-09-05 11:05,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0012.csv,2026-09-05 11:56,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0012.csv.complete.json,2026-09-05 11:56,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0013.csv,2026-09-07 08:59,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0013.csv.complete.json,2026-09-07 08:59,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0014.csv,2026-09-07 07:42,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0014.csv.complete.json,2026-09-07 07:42,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0015.csv,2026-09-09 07:33,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0015.csv.complete.json,2026-09-09 07:33,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0016.csv,2026-09-08 03:24,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0016.csv.complete.json,2026-09-08 03:24,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0017.csv,2026-09-09 00:01,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0017.csv.complete.json,2026-09-09 00:01,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0018.csv,2026-09-09 22:08,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0018.csv.complete.json,2026-09-09 22:08,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_sampled_instances.csv(09-09 22:15),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0019.csv,2026-09-10 08:20,STALE,"inst=8,000",6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_validated_perturbations.csv(09-10 08:26),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/pert_shard0019.csv.complete.json,2026-09-10 08:20,STALE,,6,instance_index.csv(09-13 22:43); rq1_all_outputs_mapped.csv(09-13 12:13); rq1_linguistic_features.csv(09-10 08:27); rq1_validated_perturbations.csv(09-10 08:26),mm_assemble_perts.py; mm_pin_verify.py; mm_shard_lib.py,False
outputs/rq1/intermediate/mm_shards/shard_manifest.json,2026-09-13 22:43,CURRENT,,2,,RQ1_PART2_full_umls_pool.ipynb; RQ1_semantic_entropy_linguistic_predictors.ipynb; mm_shard_lib.py,False
outputs/rq1/intermediate/rq1_all_model_outputs.csv,2026-09-13 22:41,CURRENT,"inst=8,000",1,,MedMentions_generative_inference.ipynb; RQ1_PART2_full_umls_pool.ipynb; mm_assemble.py,False
outputs/rq1/intermediate/rq1_all_outputs_mapped.csv,2026-09-13 12:13,STALE,"inst=56,000",2,instance_index.csv(09-13 22:43); shard_manifest.json(09-13 22:43),RQ1_PART2_full_umls_pool.ipynb; RQ4_compute_missing_umls_margin.ipynb; RQ4_umls_candidate_margin.ipynb,False
outputs/rq1/intermediate/rq1_generative_model_outputs.csv,2026-09-13 22:41,STALE,"inst=7,912",1,rq1_all_model_outputs.csv(09-13 22:41),MedMentions_generative_inference.ipynb; mm_assemble.py,False
outputs/rq1/intermediate/rq1_linguistic_features.csv,2026-09-10 08:27,STALE,SKIPPED(large),4,rq1_model_outputs.csv(09-10 09:05),RQ1_linguistic_predictors_hurdle.ipynb; RQ1_semantic_entropy_linguistic_predictors.ipynb; RQ2_Accuracy_Stability_Dissociation_pipeline_backup.ipynb,False
outputs/rq1/intermediate/rq1_model_outputs.csv,2026-09-10 09:05,CURRENT,SKIPPED(large),4,,MedMentions_generative_inference.ipynb; RQ1_PART2_full_umls_pool.ipynb; RQ1_linguistic_predictors_hurdle.ipynb,False
outputs/rq1/intermediate/rq1_sampled_instances.csv,2026-09-09 22:15,STALE,SKIPPED(large),5,rq1_linguistic_features.csv(09-10 08:27); rq1_model_outputs.csv(09-10 09:05); rq1_validated_perturbations.csv(09-10 08:26); rq3_matched_pair_statistics.csv(09-13 22:20),MedMentions_generative_inference.ipynb; RQ1_PART2_full_umls_pool.ipynb; RQ1_semantic_entropy_linguistic_predictors.ipynb,False
outputs/rq1/intermediate/rq1_validated_perturbations.csv,2026-09-10 08:26,STALE,SKIPPED(large),6,rq1_linguistic_features.csv(09-10 08:27); rq1_model_outputs.csv(09-10 09:05); rq3_matched_pair_statistics.csv(09-13 22:20),CADEC_perturbations.ipynb; MedMentions_generative_inference.ipynb; RQ1_PART2_full_umls_pool.ipynb,False
outputs/rq1/intermediate/rq1_validated_perturbations.csv.sha256.json,2026-09-13 23:04,CURRENT,,7,,CADEC_perturbations.ipynb; MedMentions_generative_inference.ipynb; RQ1_PART2_full_umls_pool.ipynb,False
outputs/rq1/intermediate/umls_candidate_pool.csv,2026-09-07 18:33,STALE,"rows=88,100",4,rq1_linguistic_features.csv(09-10 08:27); rq1_model_outputs.csv(09-10 09:05); rq1_sampled_instances.csv(09-09 22:15); rq1_validated_perturbations.csv(09-10 08:26),RQ1_semantic_entropy_linguistic_predictors.ipynb; RQ2_Accuracy_Stability_Dissociation_pipeline_backup.ipynb; build_candidate_pool.py,False
outputs/rq1/k_selection.json,2026-09-01 13:07,STALE,,1,rq3_matched_pair_statistics.csv(09-13 22:20),CADEC_entropy.ipynb; CADEC_inference.ipynb; RQ1_PART2_full_umls_pool.ipynb,True
outputs/rq1/rq1_linguistic_predictors_summary.csv,2026-08-02 10:48,UNKNOWN(no inputs resolved),rows=42,0,,RQ1_linguistic_predictors_hurdle.ipynb,True
outputs/rq1/rq2_dissociation_summary.csv,2026-08-02 10:52,UNKNOWN(no inputs resolved),n=491,0,,RQ2_Accuracy_Stability_Dissociation.ipynb,True
outputs/rq1/rq4_aurc_summary.csv,2026-08-02 10:57,UNKNOWN(no inputs resolved),n=491,0,,RQ4_Clinical_Utility_Abstention.ipynb; RQ4_four_dataset_figures.ipynb,True
outputs/rq1/rq4_risk_coverage_medmentions.csv,2026-08-02 10:57,UNKNOWN(no inputs resolved),rows=608,0,,RQ4_Clinical_Utility_Abstention.ipynb; RQ4_MedMentions_Abstention.ipynb; RQ4_four_dataset_figures.ipynb,True
outputs/rq1/tables/rq1_accepted_perturbation_type_counts.csv,2026-09-10 08:20,UNKNOWN(no inputs resolved),rows=4,0,,RQ1_semantic_entropy_linguistic_predictors.ipynb,False
outputs/rq1/tables/rq1_entropy_scores.csv,2026-08-02 10:10,UNKNOWN(no inputs resolved),inst=550,0,,RQ1_PART2_full_umls_pool.ipynb; RQ1_semantic_entropy_linguistic_predictors.ipynb,True
outputs/rq1/tables/rq1_gate_rejection_summary.csv,2026-09-10 08:20,UNKNOWN(no inputs resolved),rows=7,0,,RQ1_semantic_entropy_linguistic_predictors.ipynb,False
outputs/rq1/tables/rq1_mesh_full_zero_nonzero_transitions_per_model.csv,2026-09-13 12:29,UNKNOWN(no inputs resolved),n=124,0,,RQ1_PART2_full_umls_pool.ipynb,False
outputs/rq1/tables/rq1_perturbation_diagnostics_by_type.csv,2026-09-10 08:20,UNKNOWN(no inputs resolved),rows=4,0,,RQ1_semantic_entropy_linguistic_predictors.ipynb,False
outputs/rq1/umls_candidate_margin_medmentions.csv,2026-08-19 20:32,UNKNOWN(no inputs resolved),inst=491,0,,RQ4_Results_compiled.ipynb; RQ4_compute_missing_umls_margin.ipynb; RQ4_margin_benchmark.ipynb,True
outputs/rq123_audit.md,2026-09-01 13:04,UNKNOWN(no producer found),,0,,,True
outputs/rq3/entropy_cadec.csv,2026-09-11 19:11,STALE,"inst=5,161",4,entropy_full_umls.csv(09-13 12:29); rq3_matched_pair_statistics.csv(09-13 22:20),CADEC_entropy.ipynb; RQ1_PART2_full_umls_pool.ipynb; RQ1_linguistic_predictors_hurdle.ipynb,True
outputs/rq3/figures/rq1_linguistic_predictors_coefs.png,2026-08-02 10:48,UNKNOWN(no inputs resolved),,0,,RQ1_linguistic_predictors_hurdle.ipynb,True
outputs/rq3/figures/rq2_accuracy_quartile_cadec.png,2026-08-16 10:58,UNKNOWN(no producer found),,0,,,True
outputs/rq3/figures/rq2_dissociation_stable_but_wrong.png,2026-08-02 10:53,CURRENT,,1,,RQ2_Accuracy_Stability_Dissociation.ipynb,True
outputs/rq3/figures/rq2_effect_sizes_cadec.png,2026-08-16 10:58,UNKNOWN(no producer found),,0,,,True
outputs/rq3/figures/rq3_matched_pairs.png,2026-08-16 10:25,STALE,,3,entropy_cadec.csv(09-11 19:11); entropy_full_umls.csv(09-13 12:29); rq3_matched_pair_statistics.csv(09-13 22:20),RQ3_matched_pairs.ipynb; RQ3_matched_pairs_gpu_pipeline_backup.ipynb; rq3_matched_pairs.py,True
outputs/rq3/figures/rq3_matched_pairs_means.png,2026-08-02 10:55,STALE,,3,entropy_cadec.csv(09-11 19:11); entropy_full_umls.csv(09-13 12:29); rq3_matched_pair_statistics.csv(09-13 22:20),RQ3_matched_pairs.ipynb; RQ3_matched_pairs_gpu_pipeline_backup.ipynb; rq3_matched_pairs.py,True
outputs/rq3/figures/rq4_aurc_grouped_both_datasets.png,2026-08-02 10:57,UNKNOWN(no inputs resolved),,0,,RQ4_Clinical_Utility_Abstention.ipynb,True
outputs/rq3/figures/rq4_risk_coverage_cadec.png,2026-08-06 15:08,CURRENT,,1,,RQ4_Clinical_Utility_Abstention_cadec_only_backup.ipynb; RQ4_four_dataset_figures.ipynb,True
outputs/rq3/intermediate/cadec_model_raw/cadec_raw_bert-base.csv,2026-09-03 13:30,UNKNOWN(no inputs resolved),"inst=5,161",0,,CADEC_inference.ipynb,False
outputs/rq3/intermediate/cadec_model_raw/cadec_raw_biobert.csv,2026-09-03 13:45,UNKNOWN(no inputs resolved),"inst=5,161",0,,CADEC_inference.ipynb,False
outputs/rq3/intermediate/cadec_model_raw/cadec_raw_biomistral.csv,2026-09-03 15:12,UNKNOWN(no inputs resolved),"inst=5,161",0,,CADEC_inference.ipynb,False
outputs/rq3/intermediate/cadec_model_raw/cadec_raw_flan-t5-base.csv,2026-09-03 14:00,UNKNOWN(no inputs resolved),"inst=5,161",0,,CADEC_inference.ipynb,False
outputs/rq3/intermediate/cadec_model_raw/cadec_raw_llama3.csv,2026-09-03 21:08,UNKNOWN(no inputs resolved),"inst=5,161",0,,CADEC_inference.ipynb,False
outputs/rq3/intermediate/cadec_model_raw/cadec_raw_mistral.csv,2026-09-03 16:52,UNKNOWN(no inputs resolved),"inst=5,161",0,,CADEC_inference.ipynb,False
outputs/rq3/intermediate/cadec_model_raw/cadec_raw_openbiollm.csv,2026-09-03 20:00,UNKNOWN(no inputs resolved),"inst=5,161",0,,CADEC_inference.ipynb,False
outputs/rq3/intermediate/cadec_model_raw/cadec_raw_pubmedbert.csv,2026-09-03 13:58,UNKNOWN(no inputs resolved),"inst=5,161",0,,CADEC_inference.ipynb,False
outputs/rq3/intermediate/rq3_cadec_instances.csv,2026-09-01 23:09,STALE,"inst=7,006",1,rq3_matched_pair_statistics.csv(09-13 22:20),CADEC_adapter.ipynb; CADEC_entropy.ipynb; CADEC_inference.ipynb,False
outputs/rq3/intermediate/rq3_cadec_mapped_outputs.csv,2026-09-11 19:10,UNKNOWN(no inputs resolved),"inst=5,161",0,,CADEC_entropy.ipynb; RQ4_umls_candidate_margin.ipynb; cadec_threshold_band.py,False
outputs/rq3/intermediate/rq3_cadec_model_outputs.csv,2026-09-03 21:08,UNKNOWN(no inputs resolved),"inst=5,161",0,,CADEC_entropy.ipynb; CADEC_inference.ipynb,False
outputs/rq3/intermediate/rq3_cadec_perturbations.csv,2026-09-03 02:24,STALE,"inst=6,997",1,rq3_matched_pair_statistics.csv(09-13 22:20),CADEC_g4_refit.ipynb; CADEC_inference.ipynb; CADEC_perturbations.ipynb,False
outputs/rq3/intermediate/rq3_cadec_validated_perturbations_full.csv,2026-09-03 02:24,STALE,"inst=6,997",1,rq1_validated_perturbations.csv(09-10 08:26),CADEC_entropy.ipynb; CADEC_g4_refit.ipynb; CADEC_perturbations.ipynb,False
outputs/rq3/intermediate/rq3_cadec_validated_perturbations_full.csv.sha256.json,2026-09-13 23:04,CURRENT,,2,,CADEC_entropy.ipynb; CADEC_g4_refit.ipynb; CADEC_perturbations.ipynb,False
outputs/rq3/rq1_linguistic_predictors_summary.csv,2026-08-02 10:48,UNKNOWN(no inputs resolved),rows=30,0,,RQ1_linguistic_predictors_hurdle.ipynb,True
outputs/rq3/rq2_dissociation_summary.csv,2026-08-02 10:52,UNKNOWN(no inputs resolved),"n=5212,5633,5659,5668,5669",0,,RQ2_Accuracy_Stability_Dissociation.ipynb,True
outputs/rq3/rq3_matched_pair_statistics.csv,2026-09-13 22:20,CURRENT,rows=9,2,,RQ3_matched_pairs.ipynb; RQ3_matched_pairs_gpu_pipeline_backup.ipynb; rq3_matched_pairs.py,True
outputs/rq3/rq4_aurc_summary.csv,2026-08-02 10:57,UNKNOWN(no inputs resolved),"n=5212,5633,5659,5668,5669",0,,RQ4_Clinical_Utility_Abstention.ipynb; RQ4_four_dataset_figures.ipynb,True
outputs/rq3/rq4_risk_coverage_cadec.csv,2026-08-02 10:57,UNKNOWN(no inputs resolved),rows=608,0,,RQ4_Clinical_Utility_Abstention.ipynb; RQ4_Clinical_Utility_Abstention_cadec_only_backup.ipynb,True
outputs/rq3/tables/rq3_cadec_accepted_perturbation_type_counts.csv,2026-09-03 02:24,UNKNOWN(no inputs resolved),rows=4,0,,CADEC_perturbations.ipynb,False
outputs/rq3/tables/rq3_cadec_gate_rejection_summary.csv,2026-09-03 02:24,UNKNOWN(no inputs resolved),rows=7,0,,CADEC_perturbations.ipynb,False
outputs/rq3/tables/rq3_cadec_perturbation_diagnostics_by_type.csv,2026-09-03 02:24,UNKNOWN(no inputs resolved),rows=4,0,,CADEC_perturbations.ipynb,False
outputs/rq3/umls_candidate_margin_cadec.csv,2026-09-13 21:29,UNKNOWN(no inputs resolved),"inst=5,022",0,,RQ4_Results_compiled.ipynb; RQ4_four_dataset_figures.ipynb; RQ4_margin_benchmark.ipynb,True
outputs/rq4/RQ4_results_compiled.md,2026-08-20 11:07,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb,True
outputs/rq4/RQ4_results_discussion.md,2026-08-27 12:07,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb,True
outputs/rq4/present/RQ4_report.md,2026-08-27 12:07,UNKNOWN(no producer found),,0,,,True
outputs/rq4/present/RQ4_results_discussion.md,2026-08-27 12:07,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb,True
outputs/rq4/present/figures/qa_risk_coverage_bioasq.png,2026-08-20 11:29,STALE,,1,qa_summary.csv(09-04 03:17),QA_answer_level_semantic_entropy.ipynb,True
outputs/rq4/present/figures/qa_risk_coverage_squad2.png,2026-08-20 11:29,STALE,,1,qa_summary.csv(09-04 03:17),QA_answer_level_semantic_entropy.ipynb,True
outputs/rq4/present/figures/rq4_aurc_bioasq_squad2.png,2026-08-20 12:07,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb,True
outputs/rq4/present/figures/rq4_aurc_concept_medmentions_cadec.png,2026-08-20 12:21,UNKNOWN(no inputs resolved),,0,,RQ4_four_dataset_figures.ipynb,True
outputs/rq4/present/figures/rq4_aurc_medmentions_cadec.png,2026-08-20 12:07,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb,True
outputs/rq4/present/figures/rq4_aurc_qa_bioasq_squad.png,2026-08-20 12:21,UNKNOWN(no inputs resolved),,0,,RQ4_four_dataset_figures.ipynb,True
outputs/rq4/present/figures/rq4_h0_centrepiece_cadec_encoders.png,2026-08-20 11:29,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb; RQ4_four_dataset_figures.ipynb,True
outputs/rq4/present/figures/rq4_risk_coverage_bioasq.png,2026-08-20 12:21,UNKNOWN(no inputs resolved),,0,,RQ4_four_dataset_figures.ipynb,True
outputs/rq4/present/figures/rq4_risk_coverage_cadec.png,2026-08-20 12:21,CURRENT,,1,,RQ4_Clinical_Utility_Abstention_cadec_only_backup.ipynb; RQ4_four_dataset_figures.ipynb,True
outputs/rq4/present/figures/rq4_risk_coverage_margin_cadec.png,2026-08-20 12:07,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb,True
outputs/rq4/present/figures/rq4_risk_coverage_margin_medmentions.png,2026-08-20 12:07,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb,True
outputs/rq4/present/figures/rq4_risk_coverage_medmentions.png,2026-08-20 12:21,CURRENT,,1,,RQ4_MedMentions_Abstention.ipynb; RQ4_four_dataset_figures.ipynb,True
outputs/rq4/present/figures/rq4_risk_coverage_squad.png,2026-08-20 12:21,UNKNOWN(no inputs resolved),,0,,RQ4_four_dataset_figures.ipynb,True
outputs/rq4/present/figures/rq4_riskcoverage_bioasq.png,2026-08-20 12:07,CURRENT,,2,,RQ4_Clinical_Utility_Abstention.ipynb; RQ4_Clinical_Utility_Abstention_cadec_only_backup.ipynb; RQ4_MedMentions_Abstention.ipynb,True
outputs/rq4/present/figures/rq4_riskcoverage_cadec.png,2026-08-20 12:07,CURRENT,,2,,RQ4_Clinical_Utility_Abstention.ipynb; RQ4_Clinical_Utility_Abstention_cadec_only_backup.ipynb; RQ4_MedMentions_Abstention.ipynb,True
outputs/rq4/present/figures/rq4_riskcoverage_medmentions.png,2026-08-20 12:07,CURRENT,,2,,RQ4_Clinical_Utility_Abstention.ipynb; RQ4_Clinical_Utility_Abstention_cadec_only_backup.ipynb; RQ4_MedMentions_Abstention.ipynb,True
outputs/rq4/present/figures/rq4_riskcoverage_squad2.png,2026-08-20 12:07,CURRENT,,2,,RQ4_Clinical_Utility_Abstention.ipynb; RQ4_Clinical_Utility_Abstention_cadec_only_backup.ipynb; RQ4_MedMentions_Abstention.ipynb,True
outputs/rq4/present/figures/rq4_spearman_independence.png,2026-08-20 14:40,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb; RQ4_four_dataset_figures.ipynb,True
outputs/rq4/present/figures/rq4_spearman_independence_table.png,2026-08-20 14:40,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb; RQ4_four_dataset_figures.ipynb,True
outputs/rq4/rq4_aurc_4datasets.png,2026-08-20 12:07,UNKNOWN(no inputs resolved),,0,,RQ4_Clinical_Utility_Abstention.ipynb; RQ4_Results_compiled.ipynb; RQ4_compute_missing_umls_margin.ipynb,True
outputs/rq4/rq4_aurc_bioasq_squad2.png,2026-08-20 12:07,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb,True
outputs/rq4/rq4_aurc_bootstrap_ci.csv,2026-08-27 12:18,UNKNOWN(no inputs resolved),"n=233,490,491,5193,5633,5658...",0,,RQ4_compute_missing_umls_margin.ipynb; RQ4_margin_benchmark.ipynb,True
outputs/rq4/rq4_aurc_concept_medmentions_cadec.png,2026-08-20 12:21,UNKNOWN(no inputs resolved),,0,,RQ4_four_dataset_figures.ipynb,True
outputs/rq4/rq4_aurc_margin_benchmark.csv,2026-08-19 20:32,UNKNOWN(no inputs resolved),"n=233,490,491,5193,5633,5658...",0,,RQ4_Results_compiled.ipynb; RQ4_four_dataset_figures.ipynb; RQ4_margin_benchmark.ipynb,True
outputs/rq4/rq4_aurc_margin_qa.csv,2026-08-19 20:32,UNKNOWN(no inputs resolved),"n=139,392",0,,RQ4_four_dataset_figures.ipynb,True
outputs/rq4/rq4_aurc_medmentions_cadec.png,2026-08-20 12:07,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb,True
outputs/rq4/rq4_aurc_qa_bioasq_squad.png,2026-08-20 12:21,UNKNOWN(no inputs resolved),,0,,RQ4_four_dataset_figures.ipynb,True
outputs/rq4/rq4_combined3_wintest.csv,2026-08-27 12:18,UNKNOWN(no inputs resolved),"n=233,490,491,5193,5633,5658...",0,,RQ4_compute_missing_umls_margin.ipynb; RQ4_margin_benchmark.ipynb,True
outputs/rq4/rq4_h0_centrepiece_cadec_encoders.png,2026-08-20 04:18,UNKNOWN(no inputs resolved),,0,,RQ4_Results_compiled.ipynb; RQ4_four_dataset_figures.ipynb,True
outputs/rq4/rq4_risk_coverage_bioasq.png,2026-08-20 12:21,UNKNOWN(no inputs resolved),,0,,RQ4_four_dataset_figures.ipynb,True
outputs/rq4/rq4_risk_coverage_cadec.png,2026-08-20 12:21,CURRENT,,1,,RQ4_Clinical_Utility_Abstention_cadec_only_backup.ipynb; RQ4_four_dataset_figures.ipynb,True
